date,GGR,num_operators,operators_list,num_reports,total_bets,total_stake,total_payout,modal_game_type,is_missing
2025-09-15,804573225.5599996,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",30,969313,3868236169.87,3063424861.31,RRI_sports,0
2025-09-16,2416422864.61,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",31,1758774,7767793102.059999,5351352737.450001,RRI_sports,0
2025-09-17,-1632960808.1400006,24,"ABA,ABE,ADV,BET,BLU,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",34,1812553,8992266321.78,10625190139.480001,RRI_sports,0
2025-09-18,-5947343412.510001,24,"ABA,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",29,1669218,7914014838.47,13861272821.980001,RRI_sports,0
2025-09-19,-1308735051.3799996,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",31,1415682,6258384080.09,7567054333.47,RRI_sports,0
2025-09-20,-2109392377.880001,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",31,3150311,13605972732.789999,15715347586.15,RRI_sports,0
2025-09-21,3085040829.83,25,"ABA,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",31,2600168,12158074190.44,9072932102.42,RRI_sports,0
2025-09-22,1333740862.07,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",32,1230790,6505331258.42,5171543734.349999,RRI_sports,0
2025-09-23,793365073.1599996,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",31,1514552,7265237869.78,6467774379.62,RRI_sports,0
2025-09-24,2551624254.07,24,"ABA,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",29,1757990,8015317350.700001,5462772472.63,RRI_sports,0
2025-09-25,1147241265.7200005,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",31,1351179,5719767080.200001,4572230376.9800005,RRI_sports,0
2025-09-26,-1990119004.6200001,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",30,1337628,6704178881.650001,8694215546.269999,RRI_sports,0
2025-09-27,4207368948.1499996,23,"ABA,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",28,3270886,14319655427.18,10104808079.03,RRI_sports,0
2025-09-28,718141911.9300007,23,"ABA,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",28,2236152,9781831236.660002,9063648179.73,RRI_sports,0
2025-09-29,-791891054.0999995,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",30,1066716,4514914874.72,5306712907.82,RRI_sports,0
2025-09-30,409021586.80000025,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",30,1836389,8416206912.21,8006665250.4,RRI_sports,0
2025-10-01,1541387697.9199994,23,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT",42,2063080,9865300735.82,8323798209.58,RRI_other,0
2025-10-02,737878355.2000009,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",30,1986819,9403856463.26,8665923276.98,RRI_sports,0
2025-10-03,2454340303.2799997,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",30,1682806,7072080505.059999,4616375590.05,RRI_sports,0
2025-10-04,-874236223.0200008,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",30,2980796,13208602649.05,14081836052.48,RRI_sports,0
2025-10-05,2888418181.9800005,23,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",31,2964416,14537361090.070002,11648883778.09,RRI_other,0
2025-10-06,-12407650.650000162,22,"ABA,ABE,ADV,BET,BWI,DAY,EDG,ELD,ENT,GAM,GAR,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",30,865864,3527716359.17,3540086527.82,RRI_sports,0
2025-10-07,638825682.9900001,22,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",29,1059421,4185187122.2700005,3545909369.2799997,RRI_sports,0
2025-10-08,1765939205.1300004,23,"ABA,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",29,1275114,5326020799.460001,3559850182.41,RRI_sports,0
2025-10-09,504839726.44999975,23,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",30,1217186,5086307067.539999,4581246148.09,RRI_sports,0
2025-10-10,2339881594.7900004,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",30,1494867,7117194691.24,4777222592.45,RRI_sports,0
2025-10-11,2486254224.21,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",30,1409345,6597912444.64,4111458414.6800003,RRI_sports,0
2025-10-12,858532361.61,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",31,1397485,5977083130.56,5118472309.190001,RRI_sports,0
2025-10-13,2937135564.7100005,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",35,1227343,5435028899.740001,2497823094.0299997,RRI_sports,0
2025-10-14,1267750931.3,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",36,1174056,4843106217.059999,3575243668.57,RRI_other,0
2025-10-15,610085192.84,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",32,763297,2799548674.07,2189271116.23,RRI_sports,0
2025-10-16,802811077.7700002,23,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",31,807047,3184809716.51,2381863751.74,RRI_sports,0
2025-10-17,1811660876.36,23,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT",30,1651376,6221361879.46,4409660611.1,RRI_sports,0
2025-10-18,336886763.11999893,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",31,3428990,14014729014.09,13677802865.970001,RRI_sports,0
2025-10-19,696485196.4300005,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",31,2519607,11477665548.0,10781132945.57,RRI_sports,0
2025-10-20,540300619.3999999,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",31,1135631,4495916971.72,3955573157.32,RRI_sports,0
2025-10-21,-11994343007.369999,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",31,1918286,8335718915.54,20329963721.910004,RRI_sports,0
2025-10-22,-11987020652.36,23,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT",31,2025335,11083712775.789999,23070402217.65,RRI_other,0
2025-10-23,7148349059.93,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",32,2862298,13866667998.06,6715564450.129999,RRI_sports,0
2025-10-24,4987461925.96,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",31,1900303,9059151517.72,4071617325.76,RRI_sports,0
2025-10-25,5031713028.700002,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT",31,3321399,14974764147.62,9942949530.960001,RRI_sports,0
2025-10-26,1447135141.415,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT",31,2817954,12823230094.84,11375807981.324999,RRI_sports,0
2025-10-27,636084387.1359993,26,"ABA,ABE,ADV,AKE,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",33,1252581,5489059097.61,4852940900.474,RRI_sports,0
2025-10-28,1283504685.1571,25,"ABA,ABE,ADV,AKE,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT",32,1607412,6588947492.04,5305412946.8829,RRI_sports,0
2025-10-29,4112258879.7787,23,"ABA,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT",30,2273317,10513759666.060001,6401434349.191299,RRI_sports,0
2025-10-30,236585028.89290002,23,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT",29,1576208,7273137648.63,7036521110.6071,RRI_sports,0
2025-10-31,1835220448.7914002,18,"ABA,ADV,AKE,BWI,DAY,ELD,GAM,GAR,GEE,HOT,INT,MAS,PAR,QUI,REY,RUB,SPO,TIT",22,1198727,5382921995.85,3545559976.6186004,RRI_other,0
2025-11-01,4330479828.701001,18,"ABA,ADV,AKE,BWI,DAY,ELD,GAM,GAR,GEE,HOT,INT,MAS,PAR,QUI,REY,RUB,SPO,TIT",22,3493210,15687296955.390001,11356809926.689,RRI_other,0
2025-11-02,-1557985992.3291998,22,"ABA,ABE,ADV,AKE,BET,BWI,DAY,ELD,GAM,GAR,GEE,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",29,2573314,12463592859.79,14018617402.1192,RRI_sports,0
2025-11-03,558650074.0500002,25,"ABA,ABE,ADV,AKE,BET,BLU,BWI,DAY,EDG,ELD,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",39,1266532,5428318599.490001,4869503325.44,RRI_sports,0
2025-11-04,3554494750.26,25,"ABA,ABE,ADV,AKE,BET,BLU,BWI,DAY,EDG,ELD,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",36,2009180,8204623028.96,4650115263.7,RRI_sports,0
2025-11-05,5483791233.5476,26,"ABA,ABE,ADV,AKE,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",35,2556751,13263702704.74,7779771178.242401,RRI_sports,0
2025-11-06,3862464301.6499996,26,"ABA,ABE,ADV,AKE,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",35,1895688,8625272418.539999,4762632110.25,RRI_sports,0
2025-11-07,1826370240.2050002,26,"ABA,ABE,ADV,AKE,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",33,1403185,5881089375.41,4054432637.565,RRI_sports,0
2025-11-08,8005019930.000001,26,"ABA,ABE,ADV,AKE,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",33,3358745,14225190006.92,6219876449.280001,RRI_sports,0
2025-11-09,3411154864.77,26,"ABA,ABE,ADV,AKE,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",35,2738789,11391139855.4,7979677175.99,RRI_sports,0
2025-11-10,-1081803963.78,26,"ABA,ABE,ADV,AKE,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",35,898040,3522420280.32,4603872728.46,RRI_sports,0
2025-11-11,945201868.2850002,26,"ABA,ABE,ADV,AKE,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",37,997112,3264860640.04,2319274644.6749997,RRI_sports,0
2025-11-12,604567009.8899999,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",32,1054310,3909757335.85,3304692066.32,RRI_sports,0
2025-11-13,1530836365.17,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",32,1078420,4179759287.21,2648398906.3999996,RRI_sports,0
2025-11-14,2588921545.7999997,23,"ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT",30,1311271,5618392333.44,3028738057.0,RRI_sports,0
2025-11-15,1978217724.4499998,26,"ABA,ABE,ADV,AKE,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",33,1414802,5824207002.2699995,3838453464.1800003,RRI_sports,0
2025-11-16,1113143387.965,24,"ABA,ABE,ADV,BET,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",30,1381964,5525633479.780001,4411772029.175,RRI_sports,0
2025-11-17,-594783778.3699999,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",39,942134,3469772951.4400005,4063752133.17,RRI_other,0
2025-11-18,-538824518.93,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",36,1151787,4749204978.32,5286810781.610001,RRI_sports,0
2025-11-19,1320653596.85,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,SPO,TIT,WOR",32,1159109,4769108688.09,3447596149.6,RRI_sports,0
2025-11-20,752389701.3700001,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",33,965485,3667995900.94,2914761652.93,RRI_sports,0
2025-11-21,1215959284.6146002,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",32,1250555,4658354501.08,3441530318.8254,RRI_sports,0
2025-11-22,3318006254.7725,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",33,3826537,15473404604.91,12154493850.4975,RRI_sports,0
2025-11-23,1015998427.1649997,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,NAT,PAR,QUI,REY,RUB,SPO,TIT",33,2670774,11129637061.88,10112601636.074999,RRI_sports,0
2025-11-24,2459289631.26,26,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,NAT,PAR,QUI,REY,RUB,SPO,TIT,WOR",33,1451218,5851845006.4800005,3391551024.58,RRI_sports,0
2025-11-25,3847231388.91,26,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,NAT,PAR,QUI,REY,RUB,SPO,TIT,WOR",33,1913033,6815427853.829999,2967065730.28,RRI_sports,0
2025-11-26,2842266849.43,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,NAT,PAR,QUI,REY,RUB,SPO,TIT,WOR",32,1962010,7445629094.7,4602148413.63,RRI_other,0
2025-11-27,-2621541983.4526005,19,"ABE,ADV,BET,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOT,INT,KIN,QUI,REY,RUB,SPO,TIT",25,2317374,8852983970.31,11473231164.6326,RRI_other,0
2025-11-28,-29515360.80110001,23,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,QUI,REY,RUB,SPO,TIT",30,1693922,6285507167.330001,6313686003.0011,RRI_other,0
2025-11-29,72245294.50099903,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,NAT,QUI,REY,RUB,SPO,TIT,WOR",34,3118416,13631262296.769999,13553931393.149,RRI_other,0
2025-11-30,2452660419.8230004,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,NAT,QUI,REY,RUB,SPO,TIT,WOR",31,3401721,13927919879.359999,11473761167.447,RRI_sports,0
2025-12-01,1754803519.0800002,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,NAT,QUI,REY,RUB,SPO,TIT,WOR",31,1492960,6259512223.740001,4503149620.14,RRI_other,0
2025-12-02,1421169604.05,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,NAT,QUI,REY,RUB,SPO,TIT,WOR",31,1555485,4947802363.91,3524971325.34,RRI_other,0
2025-12-03,3013101334.7400002,23,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,NAT,QUI,REY,RUB,SPO,TIT",30,2415518,8801865132.69,5787084587.27,RRI_other,0
2025-12-04,2309668690.680001,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,NAT,QUI,REY,RUB,SPO,TIT,WOR",31,2314958,9125019305.48,6813626145.95,RRI_sports,0
2025-12-05,1850477553.89,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,NAT,QUI,REY,RUB,SPO,TIT,WOR",31,1656844,6038363702.73,4186099252.78,RRI_other,0
2025-12-06,1728525152.6399992,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,NAT,QUI,REY,RUB,SPO,TIT,WOR",31,3452824,13368587593.109999,11638256795.619999,RRI_other,0
2025-12-07,2542791999.0399995,6,"ADV,BET,BWI,INT,KIN,MAS",7,2029686,8994885312.91,6452080313.87,RRI_sports,0
