operator,tier,stake_real_money,expected_stake_regression,regression_r2,deviation_pct,anomaly_score_if,stake_z_score,anomaly_flagged_by
OP_0007,noise,78023052.0,26781482.180940032,0.8617787406519762,1.9133209085615062,-0.48478988157848835,-1.920234641644965,none
OP_0007,noise,93125574.0,60444108.512692064,0.8617787406519762,0.540689014884643,-0.4591861912064592,-1.6690185130098028,none
OP_0007,noise,82591258.0,58797945.19152382,0.8617787406519762,0.4046623182319332,-0.4405495285496491,-1.8442468678064021,none
OP_0007,noise,84127069.0,55892469.42980939,0.8617787406519762,0.5051592792057263,-0.4391244119680319,-1.8187001085475645,none
OP_0007,noise,103346274.0,49932084.437372506,0.8617787406519762,1.0697368268216887,-0.5438051071815356,-1.499006862906502,isolation_forest
OP_0007,noise,115309813.0,41852613.99527745,0.8617787406519762,1.7551400496277554,-0.5773489128884797,-1.3000047391316927,isolation_forest
OP_0007,noise,141947164.0,71271127.22679923,0.8617787406519762,0.9916503291479484,-0.427371548877965,-0.8569176709376544,none
OP_0007,noise,106268053.0,34819145.92375918,0.8617787406519762,2.0520005640772188,-0.4384711782538954,-1.4504058405668216,none
OP_0007,noise,102311733.0,68576191.75529653,0.8617787406519762,0.4919424713037945,-0.42574317187442934,-1.516215471173012,none
OP_0007,noise,116186018.0,83637459.4400174,0.8617787406519762,0.3891624491933016,-0.4163061202818172,-1.2854299000425147,none
OP_0007,noise,143620343.0,134021199.25474441,0.8617787406519762,0.07162406991307217,-0.45867028236048735,-0.8290859252932082,none
OP_0007,noise,166291638.0,200390882.89081356,0.8617787406519762,0.1701636541488423,-0.4918224709937847,-0.4519704368307045,none
OP_0007,noise,108233433.0,83738184.80071077,0.8617787406519762,0.29252184361991707,-0.4966341507461104,-1.4177136084418178,none
OP_0007,noise,121635486.0,54645496.29208869,0.8617787406519762,1.2259013871854945,-0.41918987233095806,-1.1947831687163692,none
OP_0007,noise,93360314.0,97822883.3327533,0.8617787406519762,0.04561886933524001,-0.4667884346885155,-1.665113835762134,none
OP_0007,noise,129066191.0,102618266.74306434,0.8617787406519762,0.25773115349098596,-0.4253589924926752,-1.071180439110682,none
OP_0007,noise,140291805.0,46610253.71693015,0.8617787406519762,2.0098914683453457,-0.46199533412566646,-0.8844529977844798,none
OP_0007,noise,139857057.0,48553989.16150583,0.8617787406519762,1.880444210974951,-0.5135277470432007,-0.8916846184033328,none
OP_0007,noise,114207485.0,91085684.49139798,0.8617787406519762,0.25384670091363937,-0.5630273450262057,-1.318340919846817,isolation_forest
OP_0007,noise,89997298.0,87930113.97782627,0.8617787406519762,0.023509397732556375,-0.5470447499346105,-1.7210544170808109,isolation_forest
OP_0007,noise,94031462.0,56149886.943317026,0.8617787406519762,0.6746509586906951,-0.4654802055741858,-1.6539499253701324,none
OP_0007,noise,109245126.0,39032824.93704319,0.8617787406519762,1.7988014235762748,-0.4625811396950283,-1.4008850549838396,none
OP_0007,noise,101834965.0,66510884.39436659,0.8617787406519762,0.5311022538233655,-0.4285632304950978,-1.524146054635637,none
OP_0007,noise,112061668.0,91635352.84600967,0.8617787406519762,0.22290867574129505,-0.42356488119613983,-1.3540345503212186,none
OP_0007,noise,107676560.0,99441276.85111073,0.8617787406519762,0.08281554108782833,-0.4332449266689235,-1.4269766625993585,none
OP_0007,noise,116668399.0,202361115.35100883,0.8617787406519762,0.4234643409746438,-0.49236239969619644,-1.2774059496488548,none
OP_0007,noise,115463649.0,76680551.81039608,0.8617787406519762,0.5057748839040808,-0.5248244810519173,-1.2974458231860833,none
OP_0007,noise,97007472.0,40134753.52011679,0.8617787406519762,1.4170441697462233,-0.4831441970680583,-1.6044468217838883,none
OP_0007,noise,110987595.0,129288521.43134499,0.8617787406519762,0.14155105363366055,-0.437895207194178,-1.3719007359113837,none
OP_0007,noise,116133558.0,80297484.51206908,0.8617787406519762,0.44629135900944195,-0.4192920827814356,-1.2863025223838827,none
OP_0007,noise,106333843.0,5185497.151393682,0.8617787406519762,19.506007407876243,-0.5103663022787548,-1.4493114863190404,none
OP_0007,noise,133481014.0,35881202.08481173,0.8617787406519762,2.720081999607856,-0.4473016929701662,-0.9977440459924021,none
OP_0007,noise,109523960.0,135307769.87154275,0.8617787406519762,0.1905567573541501,-0.5194823154711401,-1.3962469158696005,none
OP_0007,noise,144097964.0,246917062.27846164,0.8617787406519762,0.41641147569829345,-0.531983079698345,-0.8211411529846591,isolation_forest
OP_0007,noise,126957464.0,124142199.3178432,0.8617787406519762,0.022677741312998937,-0.46636911886420773,-1.1062571126151761,none
OP_0007,noise,314866379.0,128754751.08810067,0.8617787406519762,1.4454738667045546,-0.5710823323054774,2.019429455650293,isolation_forest
OP_0007,noise,187013529.0,102007010.01523834,0.8617787406519762,0.8333399731259933,-0.5487567938005345,-0.1072814348865385,isolation_forest
OP_0007,noise,137812939.0,69211553.60242137,0.8617787406519762,0.991184012305983,-0.4248547102727316,-0.92568658247486,none
OP_0007,noise,215174323.0,62415270.12220436,0.8617787406519762,2.4474628176519144,-0.49756351961897416,0.36114666261746137,none
OP_0007,noise,210130254.0,104652225.96975037,0.8617787406519762,1.007890917301061,-0.5483401027720911,0.27724335913287557,isolation_forest
OP_0007,noise,174010407.0,121848115.27710724,0.8617787406519762,0.42809272514609825,-0.5059622594809497,-0.32357603581548977,none
OP_0007,noise,131703077.0,57472715.77039266,0.8617787406519762,1.2915756674203913,-0.4682739422980995,-1.027318341603242,none
OP_0007,noise,133064100.0,111462396.35707387,0.8617787406519762,0.19380261279978475,-0.42119567787274703,-1.0046790149369134,none
OP_0007,noise,152878650.0,131115873.24862042,0.8617787406519762,0.16598125163772695,-0.4181815830608577,-0.6750827699092384,none
OP_0007,noise,168570501.0,147823433.49568686,0.8617787406519762,0.14035032885985896,-0.41186308155729806,-0.4140637123412509,none
OP_0007,noise,156680357.0,59848926.53198336,0.8617787406519762,1.6179309484568578,-0.4777082714187324,-0.6118449799066682,none
OP_0007,noise,191112396.0,111048208.64771327,0.8617787406519762,0.720985852246212,-0.62619945671433,-0.0391006701420527,isolation_forest
OP_0007,noise,151711733.0,174248466.49216935,0.8617787406519762,0.1293367680408375,-0.47995737965454427,-0.6944933273762997,none
OP_0007,noise,148196427.0,126348444.16084096,0.8617787406519762,0.1729184952316996,-0.40723793515044143,-0.7529671083969768,none
OP_0007,noise,143379707.0,150185472.36703748,0.8617787406519762,0.04531573700021332,-0.40623541420829373,-0.8330886769084849,none
OP_0007,noise,146723943.0,121518157.50055969,0.8617787406519762,0.2074240263174186,-0.43017035333720743,-0.7774604830768626,none
OP_0007,noise,146523075.0,169481977.69382134,0.8617787406519762,0.1354651568634506,-0.4183370790469344,-0.7808017317323314,none
OP_0007,noise,166847818.0,126258350.4895803,0.8617787406519762,0.3214794693026614,-0.4098752895008583,-0.44271891007084907,none
OP_0007,noise,158489696.0,160470658.45827064,0.8617787406519762,0.012344701999124505,-0.46504436198353566,-0.581748341810818,none
OP_0007,noise,156208108.0,173421877.9373137,0.8617787406519762,0.09925950602112564,-0.47970495140768576,-0.6197003940905924,none
OP_0007,noise,149330238.0,58256980.404030666,0.8617787406519762,1.5633020620764646,-0.44431005452928374,-0.7341072378386712,none
OP_0007,noise,159182698.0,81155762.28098696,0.8617787406519762,0.9614466493316772,-0.43559042861395175,-0.5702209108574696,none
OP_0007,noise,138942479.0,148106710.07260543,0.8617787406519762,0.06187586685379013,-0.4202563223220539,-0.9068977559504848,none
OP_0007,noise,173753138.0,189953145.68959308,0.8617787406519762,0.08528422959662849,-0.4264076573218032,-0.3278554616092638,none
OP_0007,noise,163536937.0,166350608.4130398,0.8617787406519762,0.016914103530379674,-0.4347132942950619,-0.49779227511489366,none
OP_0007,noise,165887713.0,223927653.92722288,0.8617787406519762,0.2591905908418351,-0.4736759899773156,-0.4586893460803621,none
OP_0007,noise,152809218.0,116049610.71551403,0.8617787406519762,0.31675769576340146,-0.4916252060474928,-0.6762377053725601,none
OP_0007,noise,142762756.0,131545636.60380346,0.8617787406519762,0.08527169494782176,-0.4260944966561187,-0.8433510716116736,none
OP_0007,noise,167870533.0,42075398.12454,0.8617787406519762,2.9897550702459403,-0.4764502438554822,-0.4257070160973055,none
OP_0007,noise,161405519.0,47824728.0544792,0.8617787406519762,2.374938563500791,-0.45829170373391864,-0.533246391881835,none
OP_0007,noise,195253557.0,151342561.93793198,0.8617787406519762,0.2901430668266117,-0.4330449862400302,0.02978361517631445,none
OP_0007,noise,189895506.0,178250698.2196543,0.8617787406519762,0.06532825900068047,-0.4115087852790216,-0.05934248106441669,none
OP_0007,noise,268249718.0,211314279.0155365,0.8617787406519762,0.26943488745631544,-0.49833428507709465,1.2440055161044514,none
OP_0007,noise,224554501.0,184899270.42030776,0.8617787406519762,0.21446937291612403,-0.48991890588912407,0.5171770264910395,none
OP_0007,noise,166608764.0,132603179.58351809,0.8617787406519762,0.25644622190272603,-0.41195233848564905,-0.44669534661666244,none
OP_0007,noise,147004450.0,175289254.90500948,0.8617787406519762,0.16136074581603543,-0.418816349890859,-0.7727945151944742,none
OP_0007,noise,163173672.0,206591454.2526936,0.8617787406519762,0.2101625278245385,-0.4129577549909933,-0.5038348438308109,none
OP_0007,noise,179957379.0,209849055.12823445,0.8617787406519762,0.14244370130696207,-0.42626065879769975,-0.22465379733494278,none
OP_0007,noise,169052374.0,219658887.4735721,0.8617787406519762,0.23038682411455236,-0.47368734560817305,-0.4060482120457498,none
OP_0007,noise,143978245.0,231947685.239222,0.8617787406519762,0.37926414375937256,-0.48887361461634077,-0.8231325649954525,none
OP_0007,noise,166955934.0,170759991.38979056,0.8617787406519762,0.02227721703913135,-0.41550220719403663,-0.4409205029595389,none
OP_0007,noise,156572212.0,85414356.35788521,0.8617787406519762,0.8330901112684636,-0.4636773404035243,-0.6136438694054718,none
OP_0007,noise,131046163.0,74031805.88323891,0.8617787406519762,0.7701332749694461,-0.42543398931310733,-1.03824548290628,none
OP_0007,noise,157707174.0,160460929.6828551,0.8617787406519762,0.01716153389051025,-0.4127690024117389,-0.5947648530538968,none
OP_0007,noise,202935369.0,134330086.996253,0.8617787406519762,0.5107216375558564,-0.541265144911636,0.15756327155047054,isolation_forest
OP_0007,noise,193976771.0,179550699.09577763,0.8617787406519762,0.08034539535001797,-0.4755539696733607,0.008545491105674182,none
OP_0007,noise,160272782.0,196944869.78798503,0.8617787406519762,0.18620483908752353,-0.4703860988401937,-0.5520883974688361,none
OP_0007,noise,127840395.0,151787310.28263015,0.8617787406519762,0.1577662535691597,-0.4327530401230898,-1.0915703928956504,none
OP_0007,noise,201457590.0,134366029.14093798,0.8617787406519762,0.4993193688018342,-0.4222345542774734,0.13298181956792474,none
OP_0007,noise,132490617.0,122703680.4068281,0.8617787406519762,0.07976074198200887,-0.42898499715920424,-1.014218360689767,none
OP_0007,noise,143091491.0,188382488.78914547,0.8617787406519762,0.24042042378917292,-0.43601489056033405,-0.8378828766938393,none
OP_0007,noise,131886875.0,106900423.12311903,0.8617787406519762,0.233735762187804,-0.4099254090727534,-1.0242610362067734,none
OP_0007,noise,158526244.0,143198960.33372194,0.8617787406519762,0.10703488091364753,-0.4781227163624015,-0.5811404004968204,none
OP_0007,noise,114182811.0,215074746.27954164,0.8617787406519762,0.4691017287004406,-0.5111436874579253,-1.3187513484333766,none
OP_0007,noise,137060194.0,152498513.80041322,0.8617787406519762,0.10123587053850612,-0.4365231270650783,-0.9382077815666061,none
OP_0007,noise,152093147.0,68572959.21116212,0.8617787406519762,1.217975551144695,-0.43235733310630226,-0.6881488672598204,none
OP_0007,noise,163739719.0,189705844.4742525,0.8617787406519762,0.13687572750441382,-0.4173785866122093,-0.49441918888486563,none
OP_0007,noise,198540210.0,157895968.58815354,0.8617787406519762,0.25741152085941144,-0.42042790110988065,0.08445397042076579,none
OP_0007,noise,187191819.0,248172059.63232887,0.8617787406519762,0.24571759094344517,-0.4631674677949474,-0.1043157498456981,none
OP_0007,noise,157709697.0,267527153.41643995,0.8617787406519762,0.410490879202438,-0.4804533038237248,-0.5947228853419778,none
OP_0007,noise,190368403.0,352054661.60127926,0.8617787406519762,0.45926464335358697,-0.45691374230094883,-0.05147628801512451,none
OP_0007,noise,257173148.0,320617294.3731295,0.8617787406519762,0.1978812356244706,-0.4529451082617655,1.0597572803491002,none
OP_0007,noise,200052221.0,130463597.35998291,0.8617787406519762,0.5333949473124218,-0.4257209149273812,0.1096048392540494,none
OP_0007,noise,186144380.0,129097054.94753328,0.8617787406519762,0.44189486023249325,-0.4268140215335795,-0.12173890410837593,none
OP_0007,noise,227113534.0,118736520.30374065,0.8617787406519762,0.9127521458353287,-0.46512763391082845,0.5597441131875279,none
OP_0007,noise,232271079.0,155625917.07769287,0.8617787406519762,0.49249613021746047,-0.5145195674343661,0.6455349822994311,none
OP_0007,noise,197953845.0,253564002.0700553,0.8617787406519762,0.21931408487034051,-0.4740969259856725,0.07470034481656823,none
OP_0007,noise,243814946.0,242536631.12810612,0.8617787406519762,0.005270605375971789,-0.4064569449780079,0.8375562604157089,none
OP_0007,noise,159094568.0,207665772.40852547,0.8617787406519762,0.23389123708347537,-0.4385378959319143,-0.5716868698156236,none
OP_0007,noise,258567362.0,145629939.76457146,0.8617787406519762,0.7755096405176412,-0.42503425589346083,1.0829487078185616,none
OP_0007,noise,274302223.0,285191583.26716983,0.8617787406519762,0.038182614446123364,-0.4284179305787153,1.3446831959413,none
OP_0007,noise,291724528.0,299971876.34361976,0.8617787406519762,0.027493738560252133,-0.4457352030546697,1.6344867144530444,none
OP_0007,noise,304838935.0,361529238.2580952,0.8617787406519762,0.15680696679261133,-0.49053450189009884,1.85263243580249,none
OP_0007,noise,235804183.0,323921148.03489536,0.8617787406519762,0.27203214600055287,-0.4860860913260325,0.7043048161685959,none
OP_0007,noise,201604897.0,246676347.681347,0.8617787406519762,0.18271492627890562,-0.47425067378558167,0.13543213179133085,none
OP_0007,noise,167046052.0,277047078.0954035,0.8617787406519762,0.3970481365536139,-0.42625396867365895,-0.43942147550701516,none
OP_0007,noise,226209569.0,285247528.73508966,0.8617787406519762,0.20697097709098267,-0.43506185916887796,0.5447075128288803,none
OP_0007,noise,301787127.0,252223370.98889983,0.8617787406519762,0.1965073887355246,-0.4561838013430139,1.8018685043811145,none
OP_0007,noise,258135488.0,107210581.95461306,0.8617787406519762,1.4077426247838116,-0.45508759693564044,1.0757648934637019,none
OP_0007,noise,216235395.0,130630255.39237687,0.8617787406519762,0.6553239856301984,-0.43731485648409846,0.37879658890415496,none
OP_0007,noise,210144283.0,254857089.39373672,0.8617787406519762,0.17544266278839316,-0.47472548403346065,0.2774767182412829,none
OP_0007,noise,183855684.0,257029148.08640122,0.8617787406519762,0.2846893616198102,-0.45878893699704315,-0.15980919122616863,none
OP_0007,noise,180402416.0,199575561.20794493,0.8617787406519762,0.09606960437389296,-0.4218323886595831,-0.21725102896026954,none
OP_0007,noise,152003918.0,234998211.60403407,0.8617787406519762,0.35316989451765407,-0.4306803722642898,-0.689633107040566,none
OP_0007,noise,169637750.0,202846535.76825508,0.8617787406519762,0.16371384230192096,-0.4361964046895369,-0.3963110375184797,none
OP_0007,noise,159386973.0,195483528.6441771,0.8617787406519762,0.18465267071109995,-0.41696409821440494,-0.5668229899885613,none
OP_0007,noise,162100751.0,174602368.21499157,0.8617787406519762,0.07160050200234436,-0.41706818705395304,-0.5216818669936553,none
OP_0007,noise,179621019.0,215277787.36580774,0.8617787406519762,0.1656314327739651,-0.4669640288944925,-0.23024882689541773,none
OP_0007,noise,188619192.0,198050096.0694817,0.8617787406519762,0.04761878058455002,-0.4688383276975085,-0.08057275386275185,none
OP_0007,noise,190800939.0,224984402.237895,0.8617787406519762,0.1519370360695047,-0.4101529489661223,-0.04428146191817603,none
OP_0007,noise,238238133.0,143636884.51179013,0.8617787406519762,0.6586138985801013,-0.4267225961570192,0.7447912658020778,none
OP_0007,noise,291883019.0,159569831.08524063,0.8617787406519762,0.8291867392156288,-0.488913148765453,1.6371230619083579,none
OP_0007,noise,261829647.0,287194887.40717643,0.8617787406519762,0.08832065443844181,-0.41447734401727904,1.1372137244962104,none
OP_0007,noise,266578127.0,276286943.3837163,0.8617787406519762,0.03514033730588696,-0.4268334603933546,1.2162001853337774,none
OP_0007,noise,226709703.0,300969244.9580543,0.8617787406519762,0.24673465213498397,-0.48653233648694993,0.5530267675387107,none
OP_0007,noise,269894001.0,305669596.4094759,0.8617787406519762,0.11704008455440504,-0.5336660911382176,1.2713566041969309,isolation_forest
OP_0007,noise,230512257.0,207895560.9709725,0.8617787406519762,0.10878873951611384,-0.4192221998184501,0.6162786465828962,none
OP_0007,noise,260964396.0,137335765.84042102,0.8617787406519762,0.9001925274384153,-0.46658301477286734,1.122821094807096,none
OP_0007,noise,189142808.0,260244120.02899742,0.8617787406519762,0.27321006146488547,-0.4429241651209855,-0.07186289835574255,none
OP_0007,noise,197527982.0,291755375.0857574,0.8617787406519762,0.3229671194851528,-0.4165971079431433,0.06761651774523827,none
OP_0007,noise,255377949.0,364276243.71974206,0.8617787406519762,0.2989442671521659,-0.4773286325533924,1.029895847741373,none
OP_0007,noise,259877284.0,363536690.588614,0.8617787406519762,0.285141525662171,-0.5079777044674795,1.1047380178195023,none
OP_0007,noise,223037588.0,327290395.87370896,0.8617787406519762,0.31853304951220396,-0.4878088319126965,0.49194461753733293,none
OP_0007,noise,256160129.0,267241283.81065583,0.8617787406519762,0.04146498120592395,-0.5020028373326723,1.042906670138841,none
OP_0007,noise,212541042.0,153667780.1090235,0.8617787406519762,0.38312040330905645,-0.4345187163251815,0.31734453086565667,none
OP_0007,noise,258569830.0,170395862.56125182,0.8617787406519762,0.5174654250014579,-0.42833703493406095,1.0829897606576484,none
OP_0007,noise,267148699.0,167431184.50378853,0.8617787406519762,0.5955731292933374,-0.4629757286216001,1.2256911093627325,none
OP_0007,noise,259059042.0,160120211.57677248,0.8617787406519762,0.6179034454734625,-0.4311235322488049,1.0911273382570628,none
OP_0007,noise,214954397.0,317228567.0109737,0.8617787406519762,0.32239899128452637,-0.4862744654815308,0.3574884022086226,none
OP_0007,noise,194135941.0,336221455.5487187,0.8617787406519762,0.4225950254032209,-0.5050698844215801,0.011193133081951969,none
OP_0007,noise,189463290.0,260870738.06269205,0.8617787406519762,0.27372732025441476,-0.4177930819565472,-0.06653198426488713,none
OP_0007,noise,178138045.0,256177805.5066042,0.8617787406519762,0.3046312320158912,-0.42310309244430344,-0.25491669277547413,none
OP_0007,noise,208861350.0,259047333.66685903,0.8617787406519762,0.19373287096403544,-0.40526449485009447,0.2561363446561099,none
OP_0007,noise,190403729.0,263123470.64916766,0.8617787406519762,0.2763711708034119,-0.4432146013452207,-0.05088867351205239,none
OP_0007,noise,205022547.0,134446462.29422864,0.8617787406519762,0.5249382058958123,-0.4261207160012485,0.19228149787932344,none
OP_0007,noise,195708847.0,179746218.97154316,0.8617787406519762,0.08880647459396065,-0.4868283713491714,0.03735693248095423,none
OP_0007,noise,199952678.0,272167058.1365398,0.8617787406519762,0.2653310824277329,-0.47730417214426435,0.10794903586619603,none
OP_0007,noise,193293978.0,261234933.27612615,0.8617787406519762,0.26007607184875364,-0.44067909779444203,-0.0028121228159733607,none
OP_0007,noise,178407894.0,258738088.2904693,0.8617787406519762,0.31046914979246326,-0.4259299554499116,-0.25042801061390735,none
OP_0007,noise,186130311.0,217676756.3248512,0.8617787406519762,0.14492335266964695,-0.47859603132890527,-0.12197292857884305,none
OP_0007,noise,210073051.0,116356587.6031614,0.8617787406519762,0.8054246461443352,-0.4253409436075697,0.27629184148527225,none
OP_0007,noise,182460017.0,369576245.6606249,0.8617787406519762,0.5062993925005946,-0.540460490608558,-0.18302478797245056,isolation_forest
OP_0007,noise,167702315.0,188014363.30431116,0.8617787406519762,0.10803455622927614,-0.4709235618683975,-0.4285051629714997,none
OP_0007,noise,181137450.0,157872861.21966437,0.8617787406519762,0.14736281207930524,-0.47387393852745807,-0.20502443555453123,none
OP_0007,noise,176630590.0,286495432.3055389,0.8617787406519762,0.38347851280355244,-0.446912229318364,-0.2799917768701517,none
OP_0007,noise,216375975.0,324385883.0565847,0.8617787406519762,0.33296735060984095,-0.4875963773293145,0.3811350038631619,none
OP_0007,noise,197369553.0,316271949.4591023,0.8617787406519762,0.37594986423061766,-0.46352978898729286,0.06498120160111745,none
OP_0007,noise,242108946.0,322676984.8447213,0.8617787406519762,0.2496863508362466,-0.4395087076383744,0.8091785685671827,none
OP_0007,noise,224972688.0,313923702.72608197,0.8617787406519762,0.28335233674182697,-0.4297407434531207,0.5241331705831025,none
OP_0007,noise,274837965.0,304795331.66561764,0.8617787406519762,0.09828682907283838,-0.4834434363004689,1.3535947559567238,none
OP_0007,noise,207211548.0,378083185.6408297,0.8617787406519762,0.45194191154312213,-0.5630937697998448,0.22869345323343573,isolation_forest
OP_0007,noise,200271105.0,282897253.4715732,0.8617787406519762,0.2920712288918557,-0.42048026834848234,0.11324576698123158,none
OP_0007,noise,204348523.0,284244203.9887004,0.8617787406519762,0.28108112625535364,-0.4314931852351172,0.18106974795522557,none
OP_0007,noise,221446617.0,209055333.39981496,0.8617787406519762,0.05927274563470192,-0.4287883497066645,0.4654803239980941,none
OP_0007,noise,253697638.0,297611346.7835156,0.8617787406519762,0.14755387944082216,-0.4209449798833232,1.0019454680416728,none
OP_0007,noise,256909585.0,334104744.7936981,0.8617787406519762,0.23105077373673424,-0.4857566858577635,1.0553731598352238,none
OP_0007,noise,188602240.0,291935812.414443,0.8617787406519762,0.35395990495248597,-0.48846542036101936,-0.08085473430367578,none
OP_0007,noise,192365105.0,242251767.4223371,0.8617787406519762,0.205928992606133,-0.41083672867149185,-0.018263044129230112,none
OP_0007,noise,213355822.0,258029633.8653015,0.8617787406519762,0.1731344233454303,-0.4080315365821967,0.33089762334182443,none
OP_0007,noise,221129953.0,305497659.93614745,0.8617787406519762,0.27616482219137545,-0.4104677474191856,0.4602129187158422,none
OP_0007,noise,241681676.0,287500237.6499246,0.8617787406519762,0.15936877835111798,-0.41278024612470565,0.8020713373854009,none
OP_0007,noise,187230980.0,259482304.4275208,0.8617787406519762,0.2784441296947947,-0.4262129477285679,-0.10366434375514702,none
OP_0007,noise,276553427.0,248062803.26080072,0.8617787406519762,0.11485246221798791,-0.5199899327739859,1.3821298392004848,none
OP_0007,noise,269751753.0,225252777.92127085,0.8617787406519762,0.19755128211685005,-0.5067164655906019,1.268990443640032,none
OP_0007,noise,226776347.0,276403140.3390949,0.8617787406519762,0.1795449692728241,-0.4028126323637509,0.5541353272664675,none
OP_0007,noise,219425724.0,310596782.3468961,0.8617787406519762,0.2935351025145841,-0.4270731551097678,0.4318646857725117,none
OP_0007,noise,253493475.0,147305406.66842434,0.8617787406519762,0.720870134594575,-0.4306113041382465,0.9985494101865318,none
OP_0007,noise,261330510.0,156409271.96639353,0.8617787406519762,0.6708121373785955,-0.4324658879990137,1.1289110539357192,none
OP_0007,noise,347013843.0,326299118.6541411,0.8617787406519762,0.06348385012898342,-0.5278424026344727,2.554172027223322,isolation_forest
OP_0007,noise,264192508.0,197851791.21805608,0.8617787406519762,0.3353051108282795,-0.5186256756660939,1.1765176760430454,none
OP_0007,noise,232819592.0,315307761.8621652,0.8617787406519762,0.26161160567377467,-0.4690899053178392,0.654658975786483,none
OP_0007,noise,236039538.0,321016539.32239604,0.8617787406519762,0.2647122216872878,-0.49170595630817804,0.7082197233579334,none
OP_0007,noise,292830629.0,359770463.69985414,0.8617787406519762,0.18606261895834803,-0.5568553119289403,1.652885655444455,isolation_forest
OP_0007,noise,261009285.0,299616714.9782741,0.8617787406519762,0.1288560619225587,-0.43724619538536336,1.1235677807446038,none
OP_0007,noise,259902366.0,185726007.60225108,0.8617787406519762,0.3993859522173343,-0.4452340703188491,1.1051552330990713,none
OP_0007,noise,237846634.0,174877593.74602085,0.8617787406519762,0.36007494673920704,-0.42841869444745945,0.7382790512762829,none
OP_0007,noise,293184828.0,206047794.29111302,0.8617787406519762,0.4228971924143779,-0.5238404544542747,1.658777419849529,none
OP_0007,noise,220633836.0,276289098.3608346,0.8617787406519762,0.20143850297035107,-0.4138826037001304,0.45196048299086256,none
OP_0007,noise,235277759.0,407986908.48887324,0.8617787406519762,0.42332032203818476,-0.567045536556708,0.6955482522449917,isolation_forest
OP_0007,noise,372979836.0,396506347.30392504,0.8617787406519762,0.0593345137193776,-0.570678605326311,2.9860916918745453,isolation_forest
OP_0007,noise,244496129.0,234796505.9448709,0.8617787406519762,0.041310764042658016,-0.4429489407815277,0.8488870935144512,none
OP_0007,noise,331670117.0,202868492.10213247,0.8617787406519762,0.6349020666699855,-0.5552730126533173,2.2989436988316347,isolation_forest
OP_0007,noise,281453537.0,467257018.85641557,0.8617787406519762,0.39764727838900915,-0.5888699912274931,1.4636385212660659,isolation_forest
OP_0007,noise,195536792.0,373764495.274338,0.8617787406519762,0.4768449264918042,-0.5252322376831849,0.03449496075117805,none
OP_0007,noise,252987786.0,308299712.0990011,0.8617787406519762,0.17940959374376372,-0.417723832519885,0.9901377533206529,none
OP_0007,noise,236904475.0,337333877.4136784,0.8617787406519762,0.2977151396226952,-0.4659381524797468,0.7226071299548786,none
OP_0007,noise,369374282.0,402986744.36497706,0.8617787406519762,0.08340835730947746,-0.5973603525829652,2.9261167209746506,isolation_forest
OP_0007,noise,250832396.0,338218556.096461,0.8617787406519762,0.2583718678981593,-0.45531722865871677,0.9542848850713007,none
OP_0007,noise,254029331.0,384682132.0946057,0.8617787406519762,0.3396383408379206,-0.49383964391198726,1.0074628664838259,none
OP_0007,noise,234664960.0,418225043.93327856,0.8617787406519762,0.4389026592165599,-0.6418080699074776,0.6853549221236055,isolation_forest
OP_0007,noise,283371904.0,239768219.8794173,0.8617787406519762,0.18185764628236215,-0.5106973043884028,1.4955487367281888,none
OP_0007,noise,271597334.0,166100198.2859819,0.8617787406519762,0.6351415398817233,-0.4569218976354752,1.2996899330301228,none
OP_0007,noise,232091051.0,214367395.86610094,0.8617787406519762,0.08267887503270174,-0.4239097957814429,0.6425403872770943,none
OP_0007,noise,262272112.0,333345862.99176043,0.8617787406519762,0.21321323850812937,-0.45148641060686456,1.1445737100904414,none
OP_0007,noise,235270566.0,366074761.8856926,0.8617787406519762,0.3573155254186477,-0.4624041300437175,0.6954286035125964,none
OP_0007,noise,294660124.0,387829561.27633464,0.8617787406519762,0.24023294400178524,-0.5281330451257589,1.6833175694822156,isolation_forest
OP_0007,noise,277259260.0,458913083.39291847,0.8617787406519762,0.39583491943590465,-0.6426390637613497,1.393870701668551,isolation_forest
OP_0007,noise,231793981.0,360483305.9052965,0.8617787406519762,0.3569910805775422,-0.5023058938560799,0.6375989095998131,none
OP_0007,noise,192015836.0,136911474.7229938,0.8617787406519762,0.4024816867139598,-0.42716154252753874,-0.0240728026604393,none
OP_0007,noise,316908978.0,150001684.3596245,0.8617787406519762,1.112702796324742,-0.502244318515757,2.0534061525976015,none
OP_0007,noise,261561531.0,281071191.0463644,0.8617787406519762,0.06941180977578804,-0.407609785163914,1.1327538691458825,none
OP_0007,noise,258293526.0,269533893.8726417,0.8617787406519762,0.041702984775461686,-0.413695517466082,1.0783937056936888,none
OP_0007,noise,276121587.0,378065304.7462083,0.8617787406519762,0.26964578993738175,-0.5136349410058074,1.374946590403376,none
OP_0007,noise,258635033.0,354362058.60793936,0.8617787406519762,0.27013903797711664,-0.5307576872268606,1.0840743507172026,isolation_forest
OP_0007,noise,221372161.0,387222529.8979203,0.8617787406519762,0.4283076424856834,-0.5022530328637207,0.4642418190600672,none
OP_0007,noise,228167095.0,171494092.238743,0.8617787406519762,0.3304662103599493,-0.4368484883561032,0.5772691011134512,none
OP_0007,noise,245534485.0,296924849.31166697,0.8617787406519762,0.17307532337155487,-0.4410217292568055,0.8661591606874104,none
