operator,tier,stake_real_money,predicted_stake,deviation_pct,deviation_threshold_used,r2_score,anomaly_type,anomaly_score,stake_z_score
OP_0007,noise,210130254.0,56987587.21059483,2.6872986607324494,1.9122265286962261,0.8617787406519762,regression_deviation,-2.6872986607324494,
OP_0007,noise,156680357.0,48709347.75113785,2.2166383709447217,1.9122265286962261,0.8617787406519762,regression_deviation,-2.2166383709447217,
OP_0007,noise,191112396.0,61573118.379047126,2.10382844057861,1.9122265286962261,0.8617787406519762,regression_deviation,-2.10382844057861,
OP_0007,noise,149330238.0,48945716.39049214,2.0509357919829703,1.9122265286962261,0.8617787406519762,regression_deviation,-2.0509357919829703,
OP_0007,noise,167870533.0,30299169.967447385,4.540433390761383,1.9122265286962261,0.8617787406519762,regression_deviation,-4.540433390761383,
OP_0007,noise,161405519.0,37290693.596560985,3.3283056289112602,1.9122265286962261,0.8617787406519762,regression_deviation,-3.3283056289112602,
OP_0023,very_high,243195.0,8115703.102687504,0.9700340196132278,0.9335374689467415,0.8051911043582474,regression_deviation,-0.9700340196132278,
OP_0023,very_high,277753.0,9587588.30195073,0.9710299408722538,0.9335374689467415,0.8051911043582474,regression_deviation,-0.9710299408722538,
OP_0023,very_high,526377.0,12470519.672748398,0.9577902915184615,0.9335374689467415,0.8051911043582474,regression_deviation,-0.9577902915184615,
OP_0023,very_high,26203608.0,13173064.052369285,0.9891809449819735,0.9335374689467415,0.8051911043582474,regression_deviation,-0.9891809449819735,
OP_0023,very_high,333027.0,8876406.767186018,0.9624817779609738,0.9335374689467415,0.8051911043582474,regression_deviation,-0.9624817779609738,
OP_0023,very_high,24051303.0,12240624.39212409,0.9648755022231694,0.9335374689467415,0.8051911043582474,regression_deviation,-0.9648755022231694,
OP_0023,very_high,504226.0,12542451.550108831,0.9597984494510067,0.9335374689467415,0.8051911043582474,regression_deviation,-0.9597984494510067,
OP_0023,very_high,451796.0,10842361.69900548,0.9583304807068518,0.9335374689467415,0.8051911043582474,regression_deviation,-0.9583304807068518,
OP_0023,very_high,347529.0,12279586.884070884,0.9716986407375955,0.9335374689467415,0.8051911043582474,regression_deviation,-0.9716986407375955,
OP_0023,very_high,617073.0,13270794.234612424,0.953501426584509,0.9335374689467415,0.8051911043582474,regression_deviation,-0.953501426584509,
OP_0023,very_high,26548843.0,11736656.245007012,1.2620448657422647,0.9335374689467415,0.8051911043582474,regression_deviation,-1.2620448657422647,
OP_0023,very_high,34818212.0,14435357.377592657,1.4120090060289545,0.9335374689467415,0.8051911043582474,regression_deviation,-1.4120090060289545,
OP_0023,very_high,31091105.0,11665060.032384556,1.665318902233236,0.9335374689467415,0.8051911043582474,regression_deviation,-1.665318902233236,
OP_0023,very_high,776918.0,12489240.360601697,0.9377930140210249,0.9335374689467415,0.8051911043582474,regression_deviation,-0.9377930140210249,
OP_0023,very_high,701290.0,17878364.03271317,0.9607743751767888,0.9335374689467415,0.8051911043582474,regression_deviation,-0.9607743751767888,
