operator,no_of_bets,game_type,stake_real_money,stake_free_money,movement_wager_amt,movement_win_amt,is_weekend
OP_0004,956.0,CTG_multi,16692977.2,0.0,55605990.2,52230444.53,1
OP_0004,11.0,CTG_virtualSports,24000.0,0.0,55605990.2,52230444.53,1
OP_0005,6981.0,RRI_slot,7013771.34,0.0,65554646.64,58803667.62,1
OP_0029,12.0,RRI_sports,261250.0,0.0,522500.0,238850.5,1
OP_0022,2.0,RRI_sports,220000.0,0.0,5509233.88,4557140.600000001,1
OP_0017,416282.0,RRI_other,1299431860.0,0.0,0.0,0.0,1
OP_0028,3.0,CTG_multi,8200.0,0.0,13100.0,6070.0,1
OP_0012,530.0,RRI_sports,29600.0,0.0,0.0,0.0,1
OP_0006,1105824.0,CTG_multi,4748632100.27,0.0,20254035491.86,15363385277.819998,1
OP_0007,43178.0,RRI_roulette,188602240.0,214241.0,8337235980.0,7757784484.0,1
OP_0023,2556.0,RRI_sports,11553659.0,0.0,120568495.0,114263832.0,1
OP_0020,5494.0,RRI_other,12772931.0,0.0,133176366.0,96221074.0,1
OP_0001,85.0,RRI_sports,1159954.0,0.0,6125908.0,4331368.0,1
OP_0011,28360.0,RRI_other,254801837.63,0.0,1002821600.1,806064045.3400003,1
OP_0009,58.0,RRI_sports,102000.0,0.0,0.0,0.0,1
OP_0024,1878.0,RRI_sports,12433723.26,0.0,17553945.57,14334526.16,1
OP_0002,6180.0,CTG_multi,17222662.0,0.0,38572082.0,35417898.04,0
OP_0010,2693.0,CTG_multi,12506804.74,14000.0,27112856.92,18209897.36,0
OP_0013,1.0,CTG_multi,500.0,0.0,11846344.44,14119403.840000002,0
OP_0003,840.0,RRI_sports,329974.0,1500.0,876148.0,824074.66,0
OP_0003,2.0,RRI_sports,1000.0,0.0,0.0,0.0,0
OP_0016,12368.0,RRI_sports,12281081.0,640500.0,58300648.0,45930714.0,0
OP_0025,1.0,RRI_slot,500.0,0.0,4074452.0,4639872.0,0
OP_0015,1140.0,RRI_other,690531.0,0.0,10757488.0,8134172.0,0
OP_0004,507.0,CTG_multi,10355856.1,0.0,38740030.65,35108362.019999996,0
OP_0004,3.0,CTG_virtualSports,3000.0,0.0,38740030.65,35108362.019999996,0
OP_0005,12065.0,RRI_slot,18747902.95,0.0,59816085.84,56826923.62,0
OP_0029,20.0,RRI_sports,90948.0,0.0,187096.0,50559.12,0
OP_0022,1.0,RRI_sports,1040.0,0.0,4190841.0,3398569.9,0
OP_0017,253572.0,RRI_other,889419190.0,0.0,0.0,0.0,0
OP_0028,2.0,CTG_multi,3945.0,0.0,3945.0,9561.0,0
OP_0012,256.0,RRI_sports,9800.0,0.0,0.0,0.0,0
OP_0006,631962.0,CTG_multi,2651754502.67,0.0,15120395522.720003,13397882976.9,0
OP_0030,3554.0,RRI_sports,3000.0,0.0,0.0,0.0,0
OP_0007,38209.0,RRI_roulette,192365105.0,212644.0,7898334410.0,7454233920.0,0
OP_0023,1928.0,RRI_sports,8814822.0,0.0,137643904.0,132705646.0,0
OP_0020,5072.0,RRI_other,11248438.0,0.0,124476262.0,98498180.0,0
OP_0001,47.0,RRI_sports,522798.0,0.0,1052196.0,238200.0,0
OP_0011,15315.0,RRI_other,158065496.69,0.0,906254523.8,877390488.4200001,0
OP_0009,73.0,RRI_sports,117000.0,0.0,0.0,0.0,0
OP_0024,1276.0,RRI_sports,4915870.49,0.0,6741946.050000001,5525952.15,0
OP_0002,8319.0,CTG_multi,21714440.0,0.0,45402556.0,32966727.78,0
OP_0010,3482.0,CTG_multi,15836511.83,113000.0,69267791.78,30262035.38,0
OP_0013,1.0,CTG_eSports,400.0,0.0,24355539.08,20889528.160000004,0
OP_0003,1509.0,RRI_sports,570901.0,1000.0,575794.0,591147.02,0
OP_0016,14060.0,RRI_sports,13853990.0,764000.0,61739526.0,43113900.0,0
OP_0025,10.0,RRI_slot,10980.0,0.0,829874.0,820264.0,0
OP_0015,1250.0,RRI_other,396207.0,0.0,7089222.0,5413546.0,0
OP_0004,669.0,CTG_multi,6862810.56,0.0,50629183.12,40117912.279999994,0
OP_0004,6.0,CTG_virtualSports,6000.0,0.0,50629183.12,40117912.279999994,0
OP_0005,10255.0,RRI_slot,10143750.24,0.0,41074203.48,35724057.66,0
OP_0029,13.0,RRI_sports,71378.0,0.0,174422.0,50660.74,0
OP_0022,2.0,RRI_sports,2955.0,0.0,5138159.36,2307288.78,0
OP_0017,354056.0,RRI_other,1240263060.0,0.0,0.0,0.0,0
OP_0028,5.0,CTG_multi,11312.0,0.0,36624.0,16372.0,0
OP_0012,471.0,RRI_sports,23900.0,0.0,0.0,0.0,0
OP_0006,904719.0,CTG_multi,3602752073.28,0.0,16867020870.14,15332827673.820002,0
OP_0007,39737.0,RRI_roulette,213355822.0,276246.0,8067317616.0,7700929344.0,0
OP_0023,2030.0,RRI_sports,7925288.0,0.0,153504375.0,144062108.0,0
OP_0020,2988.0,RRI_other,6734906.0,0.0,216837856.0,150940270.0,0
OP_0001,55.0,RRI_sports,297774.0,0.0,1907174.0,1147026.0,0
OP_0011,18762.0,RRI_other,227835185.21,0.0,1047195639.2,1011045944.76,0
OP_0009,85.0,RRI_sports,144500.0,0.0,0.0,0.0,0
OP_0024,1416.0,RRI_sports,6915657.27,0.0,9265464.19,3846616.63,0
OP_0002,8180.0,CTG_multi,21949131.0,0.0,46419404.0,33730109.5,0
OP_0010,2914.0,CTG_multi,13292186.08,70000.0,77170726.26,54304460.52,0
OP_0013,2.0,CTG_eSports,4000.0,0.0,22228587.8,7708186.44,0
OP_0003,865.0,RRI_sports,6704353.0,3500.0,6737113.0,89210.0,0
OP_0016,15322.0,RRI_sports,14150367.0,862000.0,58447282.0,45990088.0,0
OP_0025,11.0,RRI_slot,97000.0,0.0,6447110.0,5568106.0,0
OP_0015,1149.0,RRI_other,497404.0,0.0,4615524.0,3483626.0,0
OP_0004,521.0,CTG_multi,8104857.26,0.0,40692695.26,35895424.95,0
OP_0005,18159.0,RRI_slot,21212265.93,0.0,67774690.88,61764562.50000001,0
OP_0029,3.0,RRI_sports,33000.0,0.0,187140.0,4772.32,0
OP_0022,475.0,CTG_multi,1030326.29,0.0,5681351.14,4840455.52,0
OP_0017,374617.0,RRI_other,1113127060.0,0.0,0.0,0.0,0
OP_0028,3.0,CTG_multi,52276.0,0.0,128282.0,27750.0,0
OP_0012,342.0,RRI_sports,21500.0,0.0,0.0,0.0,0
OP_0006,711739.0,CTG_multi,2888755902.89,0.0,16323192439.9,12629411490.78,0
OP_0007,41787.0,RRI_roulette,221129953.0,228589.0,9139042622.0,8811730286.0,0
OP_0023,1640.0,RRI_sports,11230272.0,0.0,251100210.0,232127250.0,0
OP_0020,4143.0,RRI_other,10471692.0,0.0,146754684.0,101443316.0,0
OP_0001,50.0,RRI_sports,276316.0,0.0,2392924.0,1795784.0,0
OP_0011,22188.0,RRI_other,186075886.28,169000.0,897095058.3000001,787502919.7799999,0
OP_0009,79.0,RRI_sports,167500.0,0.0,0.0,0.0,0
OP_0024,1290.0,RRI_sports,6527775.46,0.0,52304388.98,43048898.08,0
OP_0024,1453.0,RRI_sports,7864946.49,0.0,52304388.98,43048898.08,0
OP_0002,7705.0,CTG_multi,17178704.0,0.0,19686005.0,8578297.46,0
OP_0010,2900.0,CTG_multi,13914232.39,40000.0,66219634.82,23741157.46,0
OP_0013,1.0,CTG_eSports,1000.0,0.0,4351750.32,930704.52,0
OP_0003,952.0,RRI_sports,313033.0,18000.0,652738.0,102868.8,0
OP_0016,13373.0,RRI_sports,12207370.0,796000.0,28090840.0,21625504.0,0
OP_0025,7.0,RRI_slot,8500.0,0.0,1541762.0,1540916.0,0
OP_0015,1209.0,RRI_other,558741.0,0.0,5326398.0,3997742.0,0
OP_0004,518.0,CTG_multi,7862369.97,0.0,99785343.94,78395182.12,0
OP_0005,10639.0,RRI_slot,15715967.52,0.0,39131871.77,33106705.230000004,0
OP_0029,4.0,RRI_sports,41291.3,0.0,81100.3,50452.16,0
OP_0022,1.0,RRI_sports,1000.0,0.0,2702635.2,946402.86,0
OP_0017,362006.0,RRI_other,907642310.0,0.0,0.0,0.0,0
OP_0028,3.0,CTG_multi,12724.0,0.0,36448.0,22168.0,0
OP_0012,434.0,RRI_sports,22000.0,0.0,0.0,0.0,0
OP_0006,826683.0,CTG_multi,3249693244.33,0.0,8274124663.500001,6221638340.43,0
OP_0007,39666.0,RRI_roulette,241681676.0,285342.0,9185294760.0,8728436448.0,0
OP_0023,1824.0,RRI_sports,6685163.0,0.0,249838270.0,222908750.0,0
OP_0020,3695.0,RRI_other,14859353.0,0.0,132826990.0,95100946.0,0
OP_0001,46.0,RRI_sports,190262.0,0.0,2685124.0,2232896.0,0
OP_0011,20152.0,RRI_other,187114737.66,250000.0,979603433.2599998,972079223.16,0
OP_0009,90.0,RRI_sports,174000.0,0.0,0.0,0.0,0
OP_0024,1167.0,RRI_sports,5708741.6,0.0,14432898.959999995,9651457.02,0
OP_0002,10053.0,CTG_multi,24724103.0,0.0,28331680.0,9298943.57,0
OP_0010,3573.0,CTG_multi,19351922.83,2530000.0,76847545.24000001,36052400.08,0
OP_0013,1.0,CTG_eSports,3000.0,0.0,4261813.22,3537018.74,0
OP_0003,1217.0,RRI_sports,1840688.0,0.0,3955472.0,1137946.6,0
OP_0016,28889.0,RRI_sports,26307043.0,2399000.0,43936328.0,32600968.0,0
OP_0025,4.0,RRI_slot,2000.0,0.0,1660094.0,1486060.0,0
OP_0015,1150.0,RRI_other,549505.0,0.0,2528310.0,2161324.0,0
OP_0004,722.0,CTG_multi,8075212.66,0.0,55154299.9,45349648.76,0
OP_0005,8589.0,RRI_slot,11361272.98,0.0,29764386.3,25110300.76,0
OP_0029,11.0,RRI_sports,167986.77,0.0,201973.54,136572.0,0
OP_0022,764.0,CTG_multi,1321424.74,0.0,5299964.78,2484437.0900000003,0
OP_0017,351736.0,RRI_other,1351746650.0,0.0,0.0,0.0,0
OP_0012,443.0,RRI_sports,25400.0,0.0,0.0,0.0,0
OP_0006,1151726.0,CTG_multi,4824553454.49,0.0,10985450787.529997,8584797746.98,0
OP_0007,42253.0,RRI_roulette,187230980.0,219410.0,8503911144.0,7820307066.0,0
OP_0023,2092.0,RRI_sports,12039434.0,0.0,333439462.0,308607344.0,0
OP_0020,3619.0,RRI_other,11528858.0,0.0,139922506.0,104532004.0,0
OP_0001,78.0,RRI_sports,707427.0,0.0,2881974.0,1270712.0,0
OP_0011,25230.0,RRI_other,186846750.03,450500.0,940770833.5199996,825855739.8400004,0
OP_0009,67.0,RRI_sports,155000.0,0.0,0.0,0.0,0
OP_0002,15356.0,CTG_multi,43540881.0,0.0,90439262.0,88836922.2,1
OP_0010,5053.0,CTG_multi,33731948.45,530000.0,114886865.28,118313631.78,1
OP_0013,3.0,CTG_eSports,7900.0,0.0,13355882.76,12151023.72,1
OP_0003,2010.0,RRI_sports,3131792.0,33100.0,7106364.0,6971895.44,1
OP_0016,46487.0,RRI_sports,45294907.0,2928000.0,120375152.0,96892506.0,1
OP_0025,120.0,RRI_other,74400.0,0.0,7716590.0,7258690.0,1
OP_0015,1734.0,RRI_other,1019406.0,0.0,3053875.0,2240942.0,1
OP_0004,1341.0,CTG_multi,14985175.92,0.0,64681916.14,70622586.06,1
OP_0004,13.0,CTG_virtualSports,25000.0,0.0,64681916.14,70622586.06,1
OP_0005,7156.0,RRI_slot,7792895.67,0.0,50336320.18,42428286.53999999,1
OP_0029,15.0,RRI_sports,236739.32,0.0,442742.8000000001,7746.75,1
OP_0022,1.0,RRI_sports,130000.0,0.0,14883826.0,12417631.62,1
OP_0017,538299.0,RRI_other,1719408570.0,0.0,0.0,0.0,1
OP_0028,9.0,CTG_multi,17427.0,0.0,206254.0,130946.0,1
OP_0012,712.0,RRI_sports,41500.0,0.0,0.0,0.0,1
OP_0006,1951983.0,CTG_multi,7653645251.64,0.0,28790187713.84,27538042494.999996,1
OP_0007,53247.0,RRI_roulette,276553427.0,374794.0,5092115949.0,4883693575.0,1
OP_0023,3130.0,RRI_sports,17145034.0,0.0,279136258.0,247512900.0,1
OP_0020,4748.0,RRI_other,18704001.0,0.0,69037646.0,51414415.0,1
OP_0001,100.0,RRI_sports,1681334.0,0.0,1742134.0,1039098.0,1
OP_0011,43766.0,RRI_other,328155752.15,473000.0,676946552.73,555826723.6399999,1
OP_0009,44.0,RRI_sports,94000.0,0.0,0.0,0.0,1
OP_0024,2653.0,RRI_sports,16247919.27,0.0,46536418.8,42207773.56,1
OP_0002,14403.0,CTG_multi,43758969.0,0.0,88854648.0,59334507.22,1
OP_0010,5003.0,CTG_multi,45786261.81,60000.0,136565425.74,65767742.04,1
OP_0003,3708.0,RRI_sports,3748545.0,106000.0,7569896.0,4936200.48,1
OP_0016,46488.0,RRI_sports,50002815.0,3106000.0,130594038.0,71628194.0,1
OP_0025,4.0,RRI_slot,2000.0,0.0,1164118.0,970325.0,1
OP_0015,1556.0,RRI_other,798904.0,0.0,2125736.0,1657280.0,1
OP_0004,1136.0,CTG_multi,18343969.66,0.0,105792713.32,97477753.76,1
OP_0004,7.0,CTG_virtualSports,7000.0,0.0,105792713.32,97477753.76,1
OP_0005,9020.0,RRI_slot,7190957.01,0.0,48727818.16,39175234.54000001,1
OP_0029,11.0,RRI_sports,35636.0,0.0,103272.0,149025.64,1
OP_0022,1.0,RRI_sports,1000.0,0.0,10897337.44,6828552.120000001,1
OP_0017,400385.0,RRI_other,1516542760.0,0.0,0.0,0.0,1
OP_0028,8.0,CTG_multi,33412.0,0.0,119772.0,164064.0,1
OP_0012,684.0,RRI_sports,55400.0,0.0,0.0,0.0,1
OP_0006,1848010.0,CTG_multi,8333832196.91,0.0,30497881368.76001,26017572256.4,1
OP_0007,50147.0,RRI_roulette,269751753.0,274034.0,4802936744.0,4543998068.0,1
OP_0023,4019.0,RRI_sports,15662212.0,0.0,283356752.0,285151144.0,1
OP_0020,7289.0,RRI_other,20002130.0,0.0,73812150.0,54571299.0,1
OP_0001,110.0,RRI_sports,1693332.0,0.0,2272257.0,2160984.0,1
OP_0011,45496.0,RRI_other,433077083.61,189500.0,741124700.6499999,749370344.3399998,1
OP_0009,63.0,RRI_sports,111500.0,0.0,0.0,0.0,1
OP_0024,2580.0,RRI_sports,14752639.6,0.0,34428157.16,32500693.0,1
OP_0002,7640.0,CTG_multi,18406752.0,0.0,39317078.0,35070205.8,0
OP_0010,2348.0,CTG_multi,12520684.21,7000.0,32159709.200000003,13251424.85,0
OP_0013,3.0,CTG_eSports,5400.0,0.0,30010631.12,25432775.44,0
OP_0003,1454.0,RRI_sports,742729.0,1000.0,760325.0,546797.95,0
OP_0016,19068.0,RRI_sports,17162872.0,1304000.0,69722374.0,46856152.0,0
OP_0025,22.0,RRI_slot,21899.0,0.0,2429018.0,1240626.0,0
OP_0015,1159.0,RRI_other,572595.0,0.0,7475002.0,5345994.0,0
OP_0004,568.0,CTG_multi,10543323.33,0.0,37226983.33,30491710.19,0
OP_0004,12.0,CTG_virtualSports,16000.0,0.0,37226983.33,30491710.19,0
OP_0005,10022.0,RRI_slot,7054591.46,0.0,34971463.9,27491655.520000003,0
OP_0029,28.0,RRI_sports,71965.23,0.0,184928.46,30524.62,0
OP_0022,1.0,RRI_sports,5000.0,0.0,5222880.42,3020769.58,0
OP_0017,319132.0,RRI_other,1057861990.0,0.0,0.0,0.0,0
OP_0028,7.0,CTG_multi,21825.0,0.0,34525.0,8358.0,0
OP_0012,399.0,RRI_sports,38200.0,0.0,0.0,0.0,0
OP_0006,878936.0,CTG_multi,3939173492.01,0.0,18273782838.54,14406755669.2,0
OP_0007,39989.0,RRI_roulette,226776347.0,259877.0,8646015946.0,8252007042.0,0
OP_0023,2811.0,RRI_sports,11678228.0,0.0,143908692.0,125157258.0,0
OP_0020,7416.0,RRI_other,18517430.0,0.0,123259380.0,83250678.0,0
OP_0001,39.0,RRI_sports,929794.0,0.0,4853940.0,3976212.0,0
OP_0011,17546.0,RRI_other,204283423.41,35000.0,943615754.02,931491644.9600004,0
OP_0009,71.0,RRI_sports,110000.0,0.0,0.0,0.0,0
OP_0024,1005.0,RRI_sports,4405957.95,0.0,22494136.35,16646119.72,0
OP_0024,1504.0,RRI_sports,9983321.6,0.0,22494136.35,16646119.72,0
OP_0002,8238.0,CTG_multi,21258288.0,0.0,46567352.0,36968873.58,0
OP_0010,2795.0,CTG_multi,11175390.11,0.0,24936067.52,11642346.02,0
OP_0003,1431.0,RRI_sports,1090263.0,10000.0,2549486.0,2962385.36,0
OP_0016,17186.0,RRI_sports,15259162.0,1107000.0,64037774.0,48612390.0,0
OP_0025,18.0,RRI_slot,4500.0,0.0,1734610.0,1362114.0,0
OP_0015,1011.0,RRI_other,598654.0,0.0,6105232.0,4660576.0,0
OP_0004,581.0,CTG_multi,6108700.26,0.0,20654360.02,15442312.46,0
OP_0004,10.0,CTG_virtualSports,14000.0,0.0,20654360.02,15442312.46,0
OP_0005,9894.0,RRI_slot,11364546.3,0.0,48772461.98,41916532.5,0
OP_0029,13.0,RRI_sports,61790.91,0.0,155579.82,149167.48,0
OP_0022,5.0,RRI_sports,163720.0,0.0,10653908.4,6466351.38,0
OP_0017,333343.0,RRI_other,1343998260.0,0.0,0.0,0.0,0
OP_0028,4.0,CTG_multi,6300.0,0.0,6300.0,4034.0,0
OP_0012,493.0,RRI_sports,26200.0,0.0,0.0,0.0,0
OP_0006,834987.0,CTG_multi,3266090132.35,0.0,17106969142.059998,11754110529.96,0
OP_0007,43833.0,RRI_roulette,219425724.0,221727.0,9592270064.0,9029153642.0,0
OP_0023,2290.0,RRI_sports,14700461.0,0.0,152847483.0,135759232.0,0
OP_0020,3758.0,RRI_other,9213598.0,0.0,104921412.0,73621004.0,0
OP_0001,72.0,RRI_sports,1185629.0,0.0,4013458.0,2090668.0,0
OP_0011,19376.0,RRI_other,246236486.53,157500.0,1100272076.96,1020506557.28,0
OP_0009,64.0,RRI_sports,112000.0,0.0,0.0,0.0,0
OP_0024,1540.0,RRI_sports,6809206.69,0.0,17032192.599999998,13296960.58,0
OP_0002,7946.0,CTG_multi,21370416.0,0.0,46339470.0,26178733.08,0
OP_0010,2473.0,CTG_multi,9963565.42,415000.0,51280489.239999995,33379969.299999997,0
OP_0013,1.0,RRI_sports,50000.0,0.0,15850524.92,5187901.959999999,0
OP_0003,1357.0,RRI_sports,703468.0,0.0,1601736.0,1042714.3,0
OP_0016,16471.0,RRI_sports,13875201.0,949500.0,60748780.0,48557792.0,0
OP_0025,1.0,RRI_slot,500.0,0.0,887730.0,748436.0,0
OP_0015,906.0,RRI_other,613609.0,0.0,3554109.0,2458902.0,0
OP_0004,600.0,CTG_multi,9465198.0,0.0,86820890.0,73520281.86,0
OP_0004,16.0,CTG_virtualSports,16000.0,0.0,86820890.0,73520281.86,0
OP_0005,7853.0,RRI_slot,7968936.43,0.0,39235509.879999995,30889332.12,0
OP_0029,1.0,RRI_sports,100000.0,0.0,489750.0,495095.28,0
OP_0022,6.0,RRI_sports,400000.0,0.0,2865785.8600000003,2439535.7,0
OP_0017,321499.0,RRI_other,988671646.0,0.0,0.0,0.0,0
OP_0028,6.0,CTG_multi,8034.0,0.0,17528.0,18478.0,0
OP_0012,409.0,RRI_sports,34000.0,0.0,0.0,0.0,0
OP_0006,799742.0,CTG_multi,3528486716.49,0.0,16627657162.28,14043087677.919998,0
OP_0007,42201.0,RRI_roulette,253493475.0,224935.0,4211686429.0,3918256022.0,0
OP_0023,2281.0,RRI_sports,11995028.0,0.0,293947134.0,265393550.0,0
OP_0020,3913.0,RRI_other,17020478.0,0.0,69277030.0,49939298.0,0
OP_0001,71.0,RRI_sports,2610239.0,0.0,4134290.0,1272452.0,0
OP_0011,23874.0,RRI_other,227295987.66,294500.0,551010854.54,505011923.07999986,0
OP_0009,76.0,RRI_sports,109500.0,0.0,0.0,0.0,0
OP_0024,1443.0,RRI_sports,8538494.67,0.0,29949967.06,23175957.8,0
OP_0002,8608.0,CTG_multi,19440579.0,0.0,22071644.0,14831924.25,0
OP_0010,2552.0,CTG_multi,11521136.08,466000.0,49605070.52,25938595.06,0
OP_0013,4.0,CTG_eSports,6000.0,0.0,24012520.04,25487441.32,0
OP_0003,2046.0,RRI_sports,2127148.0,2000.0,4552776.0,2984548.18,0
OP_0016,14921.0,RRI_sports,13077344.0,810500.0,35723420.0,26151114.0,0
OP_0025,1.0,RRI_other,500.0,0.0,853649.0,482775.0,0
OP_0015,922.0,RRI_other,964091.0,0.0,2593047.0,1981560.0,0
OP_0004,553.0,CTG_multi,6262746.47,0.0,39273575.879999995,39265231.0,0
OP_0004,6.0,CTG_virtualSports,6000.0,0.0,39273575.879999995,39265231.0,0
OP_0005,7516.0,RRI_slot,7196285.43,0.0,15505210.79,12453050.87,0
OP_0029,29.0,RRI_sports,151400.0,0.0,305800.0,125317.32,0
OP_0022,1.0,RRI_sports,400.0,0.0,9882297.22,3390846.4000000004,0
OP_0017,299571.0,RRI_other,1372367605.0,0.0,0.0,0.0,0
OP_0028,1.0,CTG_multi,2338.0,0.0,26676.0,33680.0,0
OP_0012,439.0,RRI_sports,24000.0,0.0,0.0,0.0,0
OP_0006,905249.0,CTG_multi,3545921810.45,0.0,16863336693.420002,14060422009.2,0
OP_0007,42720.0,RRI_roulette,261330510.0,217924.0,4401934121.0,4116937566.0,0
OP_0023,2294.0,RRI_sports,13146313.0,0.0,289985132.0,269123820.0,0
OP_0020,4006.0,RRI_other,17432306.0,0.0,64881512.0,44931810.0,0
OP_0001,56.0,RRI_sports,1168295.0,0.0,8114895.0,7157456.0,0
OP_0011,19368.0,RRI_other,154039814.27,338000.0,603589983.8199999,534215166.82000005,0
OP_0009,71.0,RRI_sports,105500.0,0.0,0.0,0.0,0
OP_0024,1675.0,RRI_sports,9598738.23,0.0,33853879.56,30283284.96,0
OP_0002,10135.0,CTG_multi,25127727.0,0.0,30459246.0,14910077.2,0
OP_0010,3220.0,CTG_multi,15619483.52,183000.0,59108049.279999994,26967731.86,0
OP_0013,4.0,CTG_eSports,11000.0,0.0,11945037.48,5670124.34,0
OP_0003,1631.0,RRI_sports,1583178.0,12000.0,3647446.0,3975023.22,0
OP_0016,25983.0,RRI_sports,24872321.0,1970000.0,44429975.0,50486609.0,0
OP_0025,77.0,RRI_other,566500.0,0.0,3207654.0,1811258.0,0
OP_0015,1138.0,RRI_other,2098631.0,0.0,7745860.0,5953786.0,0
OP_0004,837.0,CTG_multi,13828138.46,0.0,64237480.92,48009842.66,0
OP_0004,13.0,CTG_virtualSports,25500.0,0.0,64237480.92,48009842.66,0
OP_0005,7860.0,RRI_slot,5821175.99,0.0,16040748.7,12919175.13,0
OP_0029,38.0,RRI_sports,323263.0,0.0,443963.0,83309.96,0
OP_0022,1.0,RRI_sports,150000.0,0.0,11879390.169999998,10902025.18,0
OP_0017,385601.0,RRI_other,1295251285.0,0.0,0.0,0.0,0
OP_0028,2.0,CTG_multi,2500.0,0.0,166980.0,37400.0,0
OP_0012,435.0,RRI_sports,20500.0,0.0,0.0,0.0,0
OP_0006,1013934.0,CTG_multi,4511623470.69,0.0,10854542157.3,8508155933.360001,0
OP_0007,43561.0,RRI_roulette,347013843.0,326845.0,10561054754.0,9833655604.0,0
OP_0023,2166.0,RRI_sports,11165804.0,0.0,407067728.0,399656440.0,0
OP_0020,4118.0,RRI_other,9241357.0,0.0,120817760.0,87856420.0,0
OP_0001,59.0,RRI_sports,1193155.0,0.0,2417510.0,1160080.0,0
OP_0011,24437.0,RRI_other,208493792.07,310000.0,1131554615.2199998,979782591.3599998,0
OP_0009,51.0,RRI_sports,123500.0,0.0,0.0,0.0,0
OP_0024,2147.0,RRI_sports,10513852.06,0.0,46436807.76,42756526.599999994,0
OP_0002,16588.0,CTG_multi,46998370.0,0.0,49021631.0,32647388.16,1
OP_0010,5828.0,CTG_multi,32908440.2,472000.0,96319638.44,41626707.7,1
OP_0013,1.0,CTG_eSports,400.0,0.0,16190541.099999998,11131898.94,1
OP_0003,3998.0,RRI_sports,1494617.0,32366.0,3041058.0,3735974.82,1
OP_0016,52797.0,RRI_sports,57297611.0,2855500.0,71489648.0,35392972.0,1
OP_0015,1900.0,RRI_other,965853.0,0.0,2864231.0,2209648.0,1
OP_0004,1254.0,CTG_multi,19816291.8,0.0,102458280.44,98114214.7,1
OP_0005,8299.0,RRI_slot,5989948.36,0.0,16856206.27,14263105.61,1
OP_0029,37.0,RRI_sports,153150.0,0.0,177350.0,272193.42,1
OP_0022,3.0,RRI_sports,225000.0,0.0,10487273.67,3576678.65,1
OP_0017,539676.0,RRI_other,1643427669.0,0.0,0.0,0.0,1
OP_0028,37.0,CTG_multi,127492.0,0.0,532772.0,288066.0,1
OP_0012,788.0,RRI_sports,47900.0,0.0,0.0,0.0,1
OP_0006,2588637.0,CTG_multi,11094089505.4,0.0,18584964770.390003,13863755987.65,1
OP_0007,45735.0,RRI_roulette,264192508.0,401920.0,4828574518.0,4465930217.0,1
OP_0023,3678.0,RRI_sports,19437473.0,0.0,472120892.0,422662834.0,1
OP_0020,4775.0,RRI_other,11558067.0,0.0,106375754.0,78213534.0,1
OP_0001,129.0,RRI_sports,2021465.0,0.0,4359330.0,2189696.0,1
OP_0011,49797.0,RRI_other,413801679.48,377500.0,1518038961.8599997,1324300925.3400002,1
OP_0009,52.0,RRI_sports,103500.0,0.0,0.0,0.0,1
OP_0024,3317.0,RRI_sports,22616200.56,0.0,57671793.98,46378657.92,1
OP_0002,13796.0,CTG_multi,35641490.0,0.0,74524336.0,44241241.84,1
OP_0010,4779.0,CTG_multi,26376848.95,49000.0,96135837.0,67060432.18000001,1
OP_0013,1.0,CTG_multi,400.0,0.0,19692112.28,18471295.64,1
OP_0003,2221.0,RRI_sports,1533009.0,14700.0,1552559.0,807621.6,1
OP_0016,39219.0,RRI_sports,39656374.0,2412500.0,111728140.0,57373004.0,1
OP_0025,1.0,RRI_slot,500.0,0.0,6277706.0,6900010.0,1
OP_0015,1513.0,RRI_other,1163851.0,0.0,3710042.0,3011812.0,1
OP_0004,1043.0,CTG_multi,20262980.8,0.0,72481637.6,49385498.58,1
OP_0004,14.0,CTG_virtualSports,22000.0,0.0,72481637.6,49385498.58,1
OP_0005,8827.0,RRI_slot,7330953.15,0.0,37147046.84,31110222.18,1
OP_0029,1.0,CTG_eSports,600.0,0.0,1642890.26,1116605.1,1
OP_0022,2.0,RRI_sports,130000.0,0.0,17007583.06,23249015.78,1
OP_0017,370755.0,RRI_other,1233532040.0,0.0,0.0,0.0,1
OP_0028,1.0,CTG_multi,50000.0,0.0,53000.0,1870.0,1
OP_0012,930.0,RRI_sports,54400.0,0.0,0.0,0.0,1
OP_0006,1852754.0,CTG_multi,8630338315.69,0.0,31122526449.340004,21577344445.64,1
OP_0007,44362.0,RRI_roulette,232819592.0,285691.0,8918374338.0,8357987272.0,1
OP_0023,4367.0,RRI_sports,18294483.0,0.0,320188922.0,295278954.0,1
OP_0020,8933.0,RRI_other,21462715.0,0.0,117621674.0,83996394.0,1
OP_0001,98.0,RRI_sports,2390059.0,0.0,4807058.0,2380198.0,1
OP_0011,43818.0,RRI_other,455847735.53,149000.0,1521956428.959999,1388976139.48,1
OP_0009,45.0,RRI_sports,68000.0,0.0,0.0,0.0,1
OP_0024,2957.0,RRI_sports,18923336.83,0.0,50545715.25999999,41618544.120000005,1
OP_0002,8769.0,CTG_multi,20598134.0,0.0,43211884.0,42780568.04,0
OP_0010,2650.0,CTG_multi,11996664.88,448000.0,63282570.66,31762450.06,0
OP_0013,2.0,CTG_eSports,1000.0,0.0,16173540.84,18492736.2,0
OP_0003,854.0,RRI_sports,680544.0,0.0,845324.0,1252388.75,0
OP_0016,24751.0,RRI_sports,23012760.0,1762000.0,79204438.0,72156346.0,0
