date,GGR,num_operators,operators_list,num_reports,total_bets,total_stake,total_payout,modal_game_type,is_missing,GGR_interpolated,was_interpolated,expected_GGR
2025-08-05,2280950950.89,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",30,1214539,4266003315.3,1984937980.2,RRI_sports,0,2280950950.89,0,673698294.712071
2025-08-06,800259519.0800003,21,"ABA,ABE,ADV,BET,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,PAR,QUI,REY,SAH,SPO,WOR",27,1226965,4620311964.86,3819715789.16,RRI_other,0,800259519.0800003,0,702816514.3775169
2025-08-07,484002479.9699999,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT",30,1267929,4638311140.42,4154048487.89,RRI_other,0,484002479.9699999,0,664625028.6333907
2025-08-08,1152250458.2799995,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",31,1373050,5247478254.889999,4095043128.6100006,RRI_other,0,1152250458.2799995,0,640524269.8239759
2025-08-09,1947011015.7600005,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",30,1886485,7381414719.88,5433757645.94,RRI_other,0,1947011015.7600005,0,1284151080.727727
2025-08-10,1795297913.6800003,26,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",34,1652562,6605839065.700001,4810479535.37,RRI_sports,0,1795297913.6800003,0,605377307.2562119
2025-08-11,80937418.18000023,26,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",33,987087,3990340411.64,3909098287.46,RRI_sports,0,80937418.18000023,0,444290357.0831909
2025-08-12,109839593.7100001,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",31,1363900,5376884047.39,5266153380.68,RRI_sports,0,109839593.7100001,0,643594458.54289
2025-08-13,1124308453.8099997,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",31,1206932,4534109059.679999,3409566966.2200003,RRI_sports,0,1124308453.8099997,0,830714841.5928372
2025-08-14,1111737393.23,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",31,1293075,4682975762.7699995,3570996043.54,RRI_sports,0,1111737393.23,0,804867858.3213123
2025-08-15,1248606213.57,23,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT",29,1632217,6674137022.499999,5424596669.93,RRI_other,0,1248606213.57,0,755325641.9351757
2025-08-16,-746448526.4299995,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",31,2677980,10186004155.42,10932015567.85,RRI_other,0,-746448526.4299995,0,841320428.7729021
2025-08-17,510385059.9299997,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",31,2440128,10778926010.599998,10267449125.67,RRI_sports,0,510385059.9299997,0,835802984.9212705
2025-08-18,951289690.33,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",33,1311180,5542510697.2,4590963852.87,RRI_sports,0,951289690.33,0,743040043.820568
2025-08-19,1161488232.5,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",31,1280942,5176399239.15,4014677980.65,RRI_sports,0,1161488232.5,0,800344183.6971613
2025-08-20,428218863.3499999,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,RUB,SAH,SPO,TIT,WOR",30,1233146,5104674427.67,4676294727.309999,RRI_sports,0,428218863.3499999,0,692150869.6407889
2025-08-21,500261161.36999995,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",31,1312609,5437725283.93,4937194123.56,RRI_sports,0,500261161.36999995,0,602815717.4924663
2025-08-22,800961301.1299998,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",30,1527448,6487471821.79,5684953823.650001,RRI_sports,0,800961301.1299998,0,946562693.1997918
2025-08-23,3395858724.3999996,24,"ABA,ABE,ADV,BET,BLU,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",30,3327326,13641412426.8,10244765178.22,RRI_sports,0,3395858724.3999996,0,1710966232.650872
2025-08-24,3016982568.4500003,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",31,2400437,10748810574.95,7731461711.5,RRI_sports,0,3016982568.4500003,0,1482788312.089733
2025-08-25,-454160385.85999954,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",32,1360130,5952089291.309999,6405983913.36,RRI_sports,0,-454160385.85999954,0,782615543.9406198
2025-08-26,1162030556.76,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT",31,1434259,5566166708.09,4403922847.33,RRI_other,0,1162030556.76,0,743417854.5446217
2025-08-27,1635391079.7499998,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",31,1110337,5006762860.5199995,3370997625.25,RRI_sports,0,1635391079.7499998,0,1158777177.8203921
2025-08-28,1268729091.54,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",30,1078295,4555390417.86,3286557776.3199997,RRI_sports,0,1268729091.54,0,881804857.6032206
2025-08-29,771937722.0800002,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",30,1004080,4123201158.37,3351094987.29,RRI_sports,0,771937722.0800002,0,440353046.49423116
2025-08-30,4279499381.92,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",29,2753405,11514300817.54,7234589015.619999,RRI_sports,0,4279499381.92,0,1473281604.855042
2025-08-31,2897723132.9599996,18,"ABE,ADV,BET,BLU,BWI,DAY,ELD,ENT,FOX,GAM,GAR,INT,PAR,QUI,REY,RUB,SAH,SPO",23,2088903,9021653201.18,6123581702.219999,RRI_other,0,2897723132.9599996,0,1333813730.9280565
2025-09-01,200346291.7899999,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",31,655396,2472617397.84,2272059564.09,RRI_sports,0,200346291.7899999,0,665080931.3627437
2025-09-02,-121755418.69,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",33,878159,2967778499.74,3088020221.32,RRI_sports,0,-121755418.69,0,599852374.5400754
2025-09-03,819463285.56,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",30,765297,3069142087.77,2241231162.8199997,RRI_sports,0,819463285.56,0,1037473638.3743855
2025-09-04,1777907581.66,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",32,1079408,4406840808.74,2628902686.08,RRI_sports,0,1777907581.66,0,806199789.5375574
2025-09-05,-133797333.31000008,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",32,1126854,4807098903.809999,4940604840.12,RRI_sports,0,-133797333.31000008,0,556374959.5683998
2025-09-06,-1206827616.6399994,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",32,1324909,5842219824.51,7048984967.15,RRI_sports,0,-1206827616.6399994,0,660059532.6635802
2025-09-07,-2079634453.6399996,24,"ABA,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",30,1127834,5082812823.990001,7162357315.13,RRI_sports,0,-2079634453.6399996,0,785533912.8750719
2025-09-08,-640218417.9600002,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",30,1251926,5591316516.599999,6231103389.56,RRI_sports,0,-640218417.9600002,0,711882915.2778109
2025-09-09,-112990786.2999996,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",32,1365621,6051641853.500001,6161708061.909999,RRI_sports,0,-112990786.2999996,0,1317583383.8092158
2025-09-10,688564742.3900001,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",31,901295,4258151813.9,3569482905.58,RRI_sports,0,688564742.3900001,0,1154826507.5307002
2025-09-11,556404795.9100002,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",30,725602,3018430675.38,2459383816.47,RRI_sports,0,556404795.9100002,0,600523431.153334
2025-09-12,1509919323.2000003,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",31,1228644,4949335943.53,3439196370.329999,RRI_sports,0,1509919323.2000003,0,622661427.9987636
2025-09-13,3763947790.96,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",31,3333231,12896686139.000002,9130296284.07,RRI_sports,0,3763947790.96,0,1488003688.6911006
2025-09-14,-341822904.39999795,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",31,2292952,11058179414.430002,11399215432.429998,RRI_sports,0,-341822904.39999795,0,1440818257.5111008
2025-09-15,804573225.5599996,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",30,969313,3868236169.87,3063424861.31,RRI_sports,0,804573225.5599996,0,743591605.351629
2025-09-16,2416422864.61,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",31,1758774,7767793102.059999,5351352737.450001,RRI_sports,0,2416422864.61,0,1458284958.5661128
2025-09-17,-1632960808.1400006,24,"ABA,ABE,ADV,BET,BLU,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",34,1812553,8992266321.78,10625190139.48,RRI_sports,0,-1632960808.1400006,0,939348993.6320193
2025-09-18,-5947343412.510001,24,"ABA,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",29,1669218,7914014838.47,13861272821.98,RRI_sports,0,-5947343412.510001,0,424366069.89578074
2025-09-19,-1308735051.3799996,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",31,1415682,6258384080.09,7567054333.47,RRI_sports,0,-1308735051.3799996,0,544630998.5164835
2025-09-20,-2109392377.880001,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",31,3150311,13605972732.79,15715347586.15,RRI_sports,0,-2109392377.880001,0,2345588341.830374
2025-09-21,3085040829.83,25,"ABA,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SAH,SPO,TIT,WOR",31,2600168,12158074190.44,9072932102.42,RRI_sports,0,3085040829.83,0,2348996207.420035
2025-09-22,1333740862.07,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",32,1230790,6505331258.42,5171543734.349999,RRI_sports,0,1333740862.07,0,1079617153.2207544
2025-09-23,793365073.1599996,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",31,1514552,7265237869.78,6467774379.62,RRI_sports,0,793365073.1599996,0,1447976806.949368
2025-09-24,2551624254.07,24,"ABA,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,FOX,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",29,1757990,8015317350.700001,5462772472.63,RRI_sports,0,2551624254.07,0,778519114.3139896
2025-09-25,1147241265.7200005,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",31,1351179,5719767080.200001,4572230376.9800005,RRI_sports,0,1147241265.7200005,0,822947469.0189592
2025-09-26,-1990119004.62,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",30,1337628,6704178881.650001,8694215546.269999,RRI_sports,0,-1990119004.62,0,519032619.87534946
2025-09-27,4207368948.15,23,"ABA,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",28,3270886,14319655427.18,10104808079.03,RRI_sports,0,4207368948.15,0,1506303448.38127
2025-09-28,718141911.9300007,23,"ABA,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",28,2236152,9781831236.660002,9063648179.73,RRI_sports,0,718141911.9300007,0,1956874839.815465
2025-09-29,-791891054.0999995,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",30,1066716,4514914874.72,5306712907.82,RRI_sports,0,-791891054.0999995,0,1427133949.974891
2025-09-30,409021586.80000025,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",30,1836389,8416206912.21,8006665250.4,RRI_sports,0,409021586.80000025,0,837067484.5752174
2025-10-01,1541387697.9199994,23,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT",42,2063080,9865300735.82,8323798209.58,RRI_other,0,1541387697.9199994,0,1795678677.5538318
2025-10-02,737878355.2000009,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",30,1986819,9403856463.26,8665923276.98,RRI_sports,0,737878355.2000009,0,2057637872.2721517
2025-10-03,2454340303.2799997,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",30,1682806,7072080505.059999,4616375590.05,RRI_sports,0,2454340303.2799997,0,330340458.0510108
2025-10-04,-874236223.0200008,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",30,2980796,13208602649.05,14081836052.48,RRI_sports,0,-874236223.0200008,0,1908202167.2380528
2025-10-05,2888418181.9800005,23,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",31,2964416,14537361090.070002,11648883778.09,RRI_other,0,2888418181.9800005,0,1040397189.3757768
2025-10-06,-12407650.650000162,22,"ABA,ABE,ADV,BET,BWI,DAY,EDG,ELD,ENT,GAM,GAR,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",30,865864,3527716359.17,3540086527.82,RRI_sports,0,-12407650.650000162,0,645335867.2142824
2025-10-07,638825682.9900001,22,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",29,1059421,4185187122.270001,3545909369.2799997,RRI_sports,0,638825682.9900001,0,953118582.229719
2025-10-08,1765939205.1300004,23,"ABA,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",29,1275114,5326020799.460001,3559850182.41,RRI_sports,0,1765939205.1300004,0,725489692.6885676
2025-10-09,504839726.44999975,23,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",30,1217186,5086307067.539999,4581246148.09,RRI_sports,0,504839726.44999975,0,681846598.1140431
2025-10-10,2339881594.7900004,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",30,1494867,7117194691.24,4777222592.45,RRI_sports,0,2339881594.7900004,0,534982744.2292572
2025-10-11,2486254224.21,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",30,1409345,6597912444.64,4111458414.68,RRI_sports,0,2486254224.21,0,576016802.2896404
2025-10-12,858532361.61,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",31,1397485,5977083130.56,5118472309.190001,RRI_sports,0,858532361.61,0,618586971.414738
2025-10-13,2937135564.7100005,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",35,1227343,5435028899.740001,2497823094.0299997,RRI_sports,0,2937135564.7100005,0,471898554.7861871
2025-10-14,1267750931.3,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",36,1174056,4843106217.059999,3575243668.57,RRI_other,0,1267750931.3,0,587853058.4896662
2025-10-15,610085192.84,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",32,763297,2799548674.07,2189271116.23,RRI_sports,0,610085192.84,0,559950199.7720252
2025-10-16,802811077.7700002,23,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",31,807047,3184809716.51,2381863751.74,RRI_sports,0,802811077.7700002,0,627628204.3127856
2025-10-17,1811660876.36,23,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT",30,1651376,6221361879.46,4409660611.1,RRI_sports,0,1811660876.36,0,690092595.3387697
2025-10-18,336886763.11999893,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",31,3428990,14014729014.09,13677802865.97,RRI_sports,0,336886763.11999893,0,1168753624.3097966
2025-10-19,696485196.4300005,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",31,2519607,11477665548.0,10781132945.57,RRI_sports,0,696485196.4300005,0,1070514540.1393319
2025-10-20,540300619.3999999,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",31,1135631,4495916971.72,3955573157.32,RRI_sports,0,540300619.3999999,0,552711848.176286
2025-10-21,-11994343007.37,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",31,1918286,8335718915.54,20329963721.910004,RRI_sports,0,-11994343007.37,0,860803962.3286515
2025-10-22,-11987020652.36,23,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT",31,2025335,11083712775.79,23070402217.65,RRI_other,0,-11987020652.36,0,1111065672.6309924
2025-10-23,7148349059.93,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",32,2862298,13866667998.06,6715564450.129999,RRI_sports,0,7148349059.93,0,1787530820.5585086
2025-10-24,4987461925.96,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",31,1900303,9059151517.72,4071617325.76,RRI_sports,0,4987461925.96,0,5300088809.938899
2025-10-25,5031713028.700002,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT",31,3321399,14974764147.62,9942949530.96,RRI_sports,0,5031713028.700002,0,5685537072.383351
2025-10-26,1447135141.415,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT",31,2817954,12823230094.84,11375807981.325,RRI_sports,0,1447135141.415,0,6555200913.943971
2025-10-27,636084387.1359993,26,"ABA,ABE,ADV,AKE,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",33,1252581,5489059097.61,4852940900.474,RRI_sports,0,636084387.1359993,0,1283009053.4487033
2025-10-28,1283504685.1571,25,"ABA,ABE,ADV,AKE,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT",32,1607412,6588947492.04,5305412946.8829,RRI_sports,0,1283504685.1571,0,776717450.7066144
2025-10-29,4112258879.7787,23,"ABA,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT",30,2273317,10513759666.06,6401434349.191299,RRI_sports,0,4112258879.7787,0,1679767596.1549082
2025-10-30,236585028.8929,23,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT",29,1576208,7273137648.63,7036521110.6071,RRI_sports,0,236585028.8929,0,507847542.61259174
