operator,no_of_bets,game_type,stake_real_money,stake_free_money,payout_base_win,refund_total,adjustment_total,revenue_amt,movement_wager_amt,movement_win_amt,movement_refund_amt,movement_adjustment_amt,is_weekend
OP_0001,34.0,RRI_sports,166858.0,0.0,23750.0,0.0,0.0,143108.0,504816.0,202124.0,0.0,0.0,0
OP_0011,11802.0,RRI_other,102752316.62,0.0,89083977.1,0.0,0.0,13668339.52,823186601.86,782383067.9399999,4867504.96,0.0,0
OP_0009,20.0,RRI_sports,23000.0,0.0,571629.0,0.0,0.0,-548629.0,0.0,0.0,0.0,0.0,0
OP_0002,5937.0,CTG_multi,14828382.0,0.0,11578400.76,99400.0,0.0,3150581.24,32551228.0,23156801.52,198800.0,0.0,0
OP_0013,1.0,CTG_eSports,500.0,0.0,0.0,0.0,0.0,500.0,17965841.24,15465621.839999998,10512.0,0.0,0
OP_0003,552.0,RRI_sports,94493.0,2000.0,161391.33,0.0,0.0,-64898.33,188430.0,161391.33,0.0,0.0,0
OP_0015,917.0,RRI_other,760656.0,0.0,630639.0,0.0,0.0,130017.0,6499122.0,5167022.0,0.0,0.0,0
OP_0004,578.0,CTG_multi,9510546.05,0.0,6047678.78,0.0,0.0,0.0,81926370.05,73388564.43,0.0,0.0,0
OP_0004,50.0,CTG_virtualSports,68500.0,0.0,4500.0,1000.0,0.0,63000.0,81926370.05,73388564.43,0.0,0.0,0
OP_0005,6345.0,RRI_slot,8625214.67,0.0,8316702.92,25280.0,0.0,283231.75,133122000.08,128481623.52,2140658.2,0.0,0
OP_0022,1.0,RRI_sports,80000.0,0.0,0.0,0.0,0.0,80000.0,6862437.420000001,3362111.22,0.0,0.0,0
OP_0017,496962.0,RRI_other,1403615730.0,0.0,1379819665.0,0.0,0.0,23796065.0,0.0,0.0,0.0,0.0,0
OP_0012,329.0,RRI_sports,14300.0,0.0,0.0,0.0,0.0,14300.0,0.0,0.0,0.0,0.0,0
OP_0006,621842.0,CTG_multi,2588772134.07,0.0,2442899381.2,24331.0,0.0,145848421.87,16481419110.800003,14082530488.02,39974110.34,0.0,0
OP_0007,45276.0,RRI_roulette,255377949.0,217744.0,234628460.0,0.0,0.0,20749489.0,10519699886.0,10185364492.0,0.0,0.0,0
OP_0023,1290.0,RRI_sports,4975702.0,0.0,5257906.0,0.0,0.0,-282204.0,239675860.0,228059162.0,593932.0,0.0,0
OP_0020,2810.0,RRI_other,4948769.0,0.0,2350336.0,0.0,0.0,2598432.0,104552478.0,74035676.0,0.0,0.0,0
OP_0001,45.0,RRI_sports,91572.0,0.0,21125.0,0.0,0.0,91572.0,270544.0,64434.0,0.0,0.0,0
OP_0011,12164.0,RRI_other,119707522.54,0.0,94682349.54,0.0,0.0,25025173.0,975811264.44,884515331.3599999,8630257.78,0.0,0
OP_0009,12.0,RRI_sports,28500.0,0.0,34946.0,0.0,0.0,-6446.0,0.0,0.0,0.0,0.0,0
OP_0002,8445.0,CTG_multi,21274967.0,0.0,17203667.07,175900.0,0.0,3895399.93,43342904.0,34407334.14,351800.0,0.0,1
OP_0013,2.0,RRI_sports,20000.0,0.0,0.0,0.0,0.0,20000.0,14911081.72,12017387.88,210000.0,0.0,1
OP_0003,1361.0,RRI_sports,488525.0,0.0,495519.69,0.0,0.0,-6994.69,533025.0,495519.69,0.0,0.0,1
OP_0016,19105.0,RRI_sports,22296319.0,857000.0,18523017.0,0.0,0.0,4630302.0,74137132.0,59494122.0,0.0,0.0,1
OP_0015,1223.0,RRI_other,675235.0,0.0,457653.0,0.0,0.0,217582.0,10867608.0,8488630.0,0.0,0.0,1
OP_0004,816.0,CTG_multi,13371401.86,0.0,9480312.39,0.0,0.0,0.0,155284313.72,145458095.56,0.0,0.0,1
OP_0004,59.0,CTG_virtualSports,137000.0,0.0,18000.0,1000.0,0.0,118000.0,155284313.72,145458095.56,0.0,0.0,1
OP_0005,5657.0,RRI_slot,11107583.9,0.0,10316740.87,32980.0,0.0,757863.03,40080672.580000006,35389594.32,829970.2,0.0,1
OP_0022,2.0,RRI_sports,105000.0,0.0,0.0,0.0,0.0,105000.0,8060427.46,6145911.800000001,310000.0,0.0,1
OP_0017,565865.0,RRI_other,1722711150.0,0.0,1708241960.0,0.0,0.0,14469190.0,0.0,0.0,0.0,0.0,1
OP_0012,438.0,RRI_sports,25900.0,0.0,1800.0,0.0,0.0,24100.0,0.0,0.0,0.0,0.0,1
OP_0006,1015362.0,CTG_multi,4711695254.36,0.0,5429289099.83,0.0,0.0,-717593845.47,22932709280.04,22982333481.219997,9183443.08,0.0,1
OP_0007,48636.0,RRI_roulette,259877284.0,236906.0,241031307.0,0.0,0.0,18845977.0,9937664568.0,9335507974.0,0.0,0.0,1
OP_0023,1672.0,RRI_sports,9882892.0,0.0,8158784.0,0.0,0.0,1724108.0,139445648.0,131341026.0,521168.0,0.0,1
OP_0020,3428.0,RRI_other,8097729.0,0.0,6249360.0,0.0,0.0,1848370.0,113993268.0,83849480.0,0.0,0.0,1
OP_0019,1.0,RRI_sports,100.0,0.0,152.0,0.0,0.0,-52.0,200.0,304.0,0.0,0.0,1
OP_0001,50.0,RRI_sports,386048.0,0.0,116377.0,0.0,0.0,271671.0,5468296.0,5706442.0,0.0,0.0,1
OP_0011,21053.0,RRI_other,203016728.83,0.0,205069090.52,0.0,0.0,-2052361.69,1328789170.78,1294638601.72,2568616.5200000005,0.0,1
OP_0009,16.0,RRI_sports,17000.0,0.0,0.0,0.0,0.0,17000.0,0.0,0.0,0.0,0.0,1
OP_0002,6952.0,CTG_multi,17247434.0,0.0,13419096.9,0.0,0.0,3828337.1,35068986.0,26838193.8,0.0,0.0,1
OP_0013,242.0,RRI_sports,1902025.59,4549.08,3436872.34,0.0,0.0,-1530297.67,7615302.36,13750257.36,0.0,0.0,1
OP_0003,2115.0,RRI_sports,295284.0,5000.0,1023162.3,0.0,0.0,-722878.3,307850.0,1023162.3,0.0,0.0,1
OP_0016,15439.0,RRI_sports,17995836.0,644000.0,10071181.0,518.0,0.0,8568137.0,67920118.0,46361530.0,1036.0,0.0,1
OP_0015,1038.0,RRI_other,645637.0,0.0,460310.0,0.0,0.0,185327.0,7243982.0,5423884.0,0.0,0.0,1
OP_0004,555.0,CTG_multi,7677316.81,0.0,5160137.35,0.0,0.0,0.0,42984495.81,35414739.36,0.0,0.0,1
OP_0004,76.0,CTG_virtualSports,104000.0,0.0,68600.0,3000.0,0.0,32400.0,42984495.81,35414739.36,0.0,0.0,1
OP_0005,5055.0,RRI_slot,5904880.51,0.0,5752579.83,41830.0,0.0,110470.68,27017898.679999996,22237432.78,840430.2,0.0,1
OP_0022,745.0,CTG_multi,1360488.96,0.0,623285.87,0.0,0.0,737203.09,5343500.92,2898855.06,0.0,0.0,1
OP_0017,406952.0,RRI_other,1112756390.0,0.0,1115422910.0,0.0,0.0,-2666520.0,0.0,0.0,0.0,0.0,1
OP_0012,430.0,RRI_sports,20000.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,1
OP_0006,818200.0,CTG_multi,3527997152.78,0.0,2712309073.84,53500.0,0.0,815634578.94,17750821314.239998,14624212638.96,12050659.4,0.0,1
OP_0007,43474.0,RRI_roulette,223037588.0,219717.0,201591197.0,0.0,0.0,21446391.0,8931068974.0,8545685502.0,0.0,0.0,1
OP_0023,1764.0,RRI_sports,6694473.0,0.0,13297880.0,0.0,0.0,-6603407.0,96509548.0,94749100.0,368398.0,0.0,1
OP_0020,4884.0,RRI_other,11278856.0,0.0,10172679.0,0.0,0.0,1106177.0,115317588.0,88933704.0,0.0,0.0,1
OP_0001,52.0,RRI_sports,165224.0,0.0,51080.0,0.0,0.0,114144.0,6917048.0,5717140.0,0.0,0.0,1
OP_0011,20619.0,RRI_other,267865629.15,0.0,259478941.41,0.0,0.0,8386687.74,1051245819.06,1033312358.6199998,2807881.0,0.0,1
OP_0009,19.0,RRI_sports,64000.0,0.0,0.0,0.0,0.0,64000.0,0.0,0.0,0.0,0.0,1
OP_0002,4840.0,CTG_multi,12276032.0,0.0,9023409.82,0.0,0.0,3252622.18,26122540.0,18046819.64,0.0,0.0,0
OP_0013,4.0,CTG_eSports,4500.0,0.0,0.0,0.0,0.0,4500.0,9683386.84,8060085.36,60000.0,0.0,0
OP_0003,425.0,RRI_sports,270130.0,0.0,372309.88,0.0,0.0,-102179.88,553342.0,744619.76,0.0,0.0,0
OP_0016,8528.0,RRI_sports,8905161.0,410000.0,5860856.0,7685.0,0.0,3446620.0,52428130.0,36079636.0,14370.0,0.0,0
OP_0015,821.0,RRI_other,438454.0,0.0,312217.0,0.0,0.0,126237.0,12161428.0,8963354.0,0.0,0.0,0
OP_0004,263.0,CTG_multi,3701163.0,0.0,3675337.2,0.0,0.0,0.0,25110475.0,23597159.8,0.0,0.0,0
OP_0004,50.0,CTG_virtualSports,81000.0,0.0,65000.0,0.0,0.0,16000.0,25110475.0,23597159.8,0.0,0.0,0
OP_0005,6389.0,RRI_slot,10591329.93,0.0,10157846.64,44408.0,0.0,389075.29,38088159.08,33053969.66,868814.2,0.0,0
OP_0022,479.0,CTG_multi,782415.54,0.0,407686.95,0.0,0.0,374728.59,2645757.08,1392017.4800000002,20000.0,0.0,0
OP_0017,370347.0,RRI_other,912338976.0,0.0,880520736.0,0.0,0.0,31818240.0,0.0,0.0,0.0,0.0,0
OP_0012,180.0,RRI_sports,12600.0,0.0,4498.4,0.0,0.0,8101.6,0.0,0.0,0.0,0.0,0
OP_0006,446760.0,CTG_multi,1813989434.47,0.0,1368756864.32,422287.25,0.0,444810282.9,12271474445.16,10162292420.46,29518033.78,0.0,0
OP_0007,41291.0,RRI_roulette,256160129.0,440419.0,227277722.0,0.0,0.0,28882407.0,8564542246.0,8079801438.0,0.0,0.0,0
OP_0023,1154.0,RRI_sports,6235905.0,0.0,4813504.0,0.0,0.0,1422401.0,95852361.0,85886763.0,271394.0,0.0,0
OP_0020,3920.0,RRI_other,6887498.0,0.0,4306616.0,0.0,0.0,2580882.0,110988386.0,80064134.0,0.0,0.0,0
OP_0001,26.0,RRI_sports,260062.0,0.0,111000.0,0.0,0.0,149062.0,1755026.0,1100886.0,0.0,0.0,0
OP_0011,8865.0,RRI_other,116332727.79,0.0,104777520.13,0.0,0.0,11555207.66,670546693.7399999,639983769.24,998576.06,0.0,0
OP_0009,14.0,RRI_sports,19000.0,0.0,0.0,0.0,0.0,19000.0,0.0,0.0,0.0,0.0,0
OP_0002,6180.0,CTG_multi,13587350.0,0.0,9629162.29,226500.0,0.0,3731687.71,28076076.0,19258324.58,453000.0,0.0,0
OP_0003,355.0,RRI_sports,15377.0,0.0,20109.49,0.0,0.0,-4732.49,30754.0,40218.98,0.0,0.0,0
OP_0016,12927.0,RRI_sports,13457006.0,694000.0,9379880.0,18430.0,0.0,4752696.0,56862250.0,43419344.0,27860.0,0.0,0
OP_0015,914.0,RRI_other,329948.0,0.0,309450.0,0.0,0.0,20498.0,5871023.0,4677066.0,0.0,0.0,0
OP_0004,408.0,CTG_multi,4821700.51,0.0,3442692.34,0.0,0.0,0.0,91341986.86,86770754.36000001,0.0,0.0,0
OP_0004,36.0,CTG_virtualSports,47500.0,0.0,3000.0,0.0,0.0,44500.0,91341986.86,86770754.36000001,0.0,0.0,0
OP_0005,6005.0,RRI_slot,12061002.19,0.0,11686573.45,78256.0,0.0,296172.74,46870391.44,40624419.0,915242.2,0.0,0
OP_0022,3.0,RRI_sports,210000.0,0.0,119000.0,0.0,0.0,91000.0,6141370.46,2228205.6399999997,1000.0,0.0,0
OP_0017,376823.0,RRI_other,977368170.0,0.0,931184020.0,0.0,0.0,46184150.0,0.0,0.0,0.0,0.0,0
OP_0012,389.0,RRI_sports,23200.0,0.0,0.0,0.0,0.0,23200.0,0.0,0.0,0.0,0.0,0
OP_0006,673760.0,CTG_multi,2647326386.46,0.0,2266979430.58,3600.0,0.0,380343355.88,15567240331.44,12980943179.36,11341319.5,0.0,0
OP_0007,41864.0,RRI_roulette,212541042.0,211565.0,189463045.0,0.0,0.0,23077997.0,4454991861.0,4152408268.0,0.0,0.0,0
OP_0023,1181.0,RRI_sports,7202582.0,0.0,8636300.0,0.0,0.0,-1433718.0,186007356.0,171725146.0,407308.0,0.0,0
OP_0020,2352.0,RRI_other,3556522.0,0.0,1870877.0,0.0,0.0,1685645.0,58242081.0,42716215.0,0.0,0.0,0
OP_0001,38.0,RRI_sports,273083.0,0.0,58970.0,0.0,0.0,215583.0,488783.0,264787.0,0.0,0.0,0
OP_0011,12292.0,RRI_other,125317919.56,0.0,102753659.04,0.0,0.0,22564260.52,416865281.08,379707214.67,1040750.29,0.0,0
OP_0009,16.0,RRI_sports,42000.0,0.0,0.0,0.0,0.0,42000.0,0.0,0.0,0.0,0.0,0
OP_0002,6664.0,CTG_multi,17645796.0,0.0,15547441.25,0.0,0.0,2098354.75,36430412.0,31094882.5,0.0,0.0,0
OP_0003,15.0,RRI_sports,100.0,0.0,0.0,0.0,0.0,100.0,400.0,0.0,0.0,0.0,0
OP_0016,15431.0,RRI_sports,17604554.0,707000.0,16326222.0,2132.0,0.0,1983200.0,65959516.0,56523006.0,3264.0,0.0,0
OP_0015,276.0,RRI_other,334102.0,0.0,233195.0,0.0,0.0,100907.0,2239174.0,2714116.0,0.0,0.0,0
OP_0004,494.0,CTG_multi,8084693.58,0.0,9114610.51,0.0,0.0,0.0,66546491.26,62612632.72,0.0,0.0,0
OP_0004,31.0,CTG_virtualSports,40000.0,0.0,3600.0,0.0,0.0,36400.0,66546491.26,62612632.72,0.0,0.0,0
OP_0005,7451.0,RRI_slot,11601124.34,0.0,11727759.85,35860.5,0.0,-162496.01,45832867.56,45086048.3,863873.2,0.0,0
OP_0022,5.0,RRI_sports,155000.0,0.0,18955.0,0.0,0.0,136045.0,6369354.66,3482022.3200000003,260000.0,0.0,0
OP_0017,323866.0,RRI_other,699388325.0,0.0,694839825.0,0.0,0.0,4548500.0,0.0,0.0,0.0,0.0,0
OP_0012,514.0,RRI_sports,34300.0,0.0,4060.0,0.0,0.0,30240.0,0.0,0.0,0.0,0.0,0
OP_0006,694317.0,CTG_multi,3060231272.73,0.0,2932342500.71,5000.0,0.0,127883772.02,17829115870.04,15589967397.78,1053977.1,0.0,0
OP_0007,41547.0,RRI_roulette,258569830.0,257598.0,240411030.0,0.0,0.0,18158800.0,4851104043.0,4628303197.0,0.0,0.0,0
OP_0023,1519.0,RRI_sports,6966244.0,0.0,9901668.0,0.0,0.0,-2935424.0,241162936.0,227502076.0,633062.0,0.0,0
OP_0020,3265.0,RRI_other,5662563.0,0.0,3859195.0,0.0,0.0,1803368.0,44603758.0,32909768.0,0.0,0.0,0
OP_0019,1.0,RRI_sports,2000.0,0.0,0.0,0.0,0.0,2000.0,4000.0,0.0,0.0,0.0,0
OP_0001,44.0,RRI_sports,220413.0,0.0,109919.0,0.0,0.0,110493.0,435268.0,341712.0,0.0,0.0,0
OP_0011,14561.0,RRI_other,179012506.34,0.0,154291157.35,0.0,0.0,24721348.99,593205954.9000002,557260791.97,772371.8,0.0,0
OP_0009,22.0,RRI_sports,24000.0,0.0,0.0,0.0,0.0,24000.0,0.0,0.0,0.0,0.0,0
OP_0024,848.0,RRI_sports,6276905.13,0.0,4960833.58,0.0,0.0,1316071.55,22047627.299999997,18594927.22,0.0,0.0,0
OP_0002,6053.0,CTG_multi,15529283.0,0.0,13832157.79,0.0,0.0,1697125.21,32025566.0,27664315.58,0.0,0.0,0
OP_0013,1.0,RRI_sports,5000.0,0.0,0.0,0.0,0.0,5000.0,4779913.56,3172766.9,0.0,0.0,0
OP_0003,580.0,RRI_sports,89295.0,3000.0,24969.0,0.0,0.0,67326.0,227090.0,49938.0,0.0,0.0,0
OP_0016,12596.0,RRI_sports,13268934.0,475000.0,7138861.0,1670.0,0.0,6603403.0,60680910.0,38759588.0,3340.0,0.0,0
OP_0015,882.0,RRI_other,252771.0,0.0,222228.0,0.0,0.0,30543.0,2244012.0,1760411.0,0.0,0.0,0
OP_0004,481.0,CTG_multi,10086326.98,0.0,8394500.67,0.0,0.0,0.0,62397343.96,54531649.52,0.0,0.0,0
OP_0004,104.0,CTG_virtualSports,206000.0,0.0,138500.0,0.0,0.0,67500.0,62397343.96,54531649.52,0.0,0.0,0
OP_0005,8026.0,RRI_slot,11178754.86,0.0,11785200.02,54586.05,0.0,-661031.21,40823889.54,39310457.580000006,938873.36,0.0,0
OP_0022,1.0,RRI_sports,1000.0,0.0,1530.0,0.0,0.0,-530.0,3828945.9,5767448.879999999,4000.0,0.0,0
OP_0017,292783.0,RRI_other,1293544850.0,0.0,1224863391.0,0.0,0.0,68681459.0,0.0,0.0,0.0,0.0,0
OP_0012,355.0,RRI_sports,19000.0,0.0,1039.2,0.0,0.0,17960.8,0.0,0.0,0.0,0.0,0
OP_0006,731456.0,CTG_multi,3194583821.42,0.0,3142049759.67,410000.0,0.0,52124061.75,16182590116.3,14391590881.62,4489681.140000001,0.0,0
OP_0007,45847.0,RRI_roulette,267148699.0,334455.0,244841501.0,0.0,0.0,22307198.0,4422856771.0,4153623665.0,0.0,0.0,0
OP_0023,176.0,RRI_sports,277753.0,0.0,0.0,0.0,0.0,277753.0,207553410.0,188701870.0,529610.0,0.0,0
OP_0020,3531.0,RRI_other,6782504.0,0.0,5911228.0,0.0,0.0,871276.0,47575336.0,35926683.0,0.0,0.0,0
OP_0001,42.0,RRI_sports,272056.0,0.0,36500.0,0.0,0.0,235556.0,702856.0,421754.0,0.0,0.0,0
OP_0011,16382.0,RRI_other,188065382.15,0.0,188850483.7,0.0,0.0,-785101.55,500913463.12,500979400.73,2059236.6,0.0,0
OP_0009,18.0,RRI_sports,91500.0,0.0,0.0,0.0,0.0,91500.0,0.0,0.0,0.0,0.0,0
OP_0024,704.0,RRI_sports,5558407.49,0.0,5173234.02,0.0,0.0,385173.47,34953429.3,34654709.68,0.0,0.0,0
OP_0002,6149.0,CTG_multi,16256820.0,0.0,9292409.26,0.0,0.0,6964410.74,34545240.0,18584818.52,0.0,0.0,0
OP_0013,2.0,RRI_sports,9000.0,0.0,0.0,0.0,0.0,9000.0,9800025.48,6594277.240000001,400000.0,0.0,0
OP_0003,433.0,RRI_sports,263854.0,0.0,112592.26,0.0,0.0,151261.74,774266.0,225184.52,0.0,0.0,0
OP_0016,12724.0,RRI_sports,13733712.0,585500.0,8374809.0,0.0,0.0,5944403.0,58876582.0,43680532.0,0.0,0.0,0
OP_0015,950.0,RRI_other,573260.0,0.0,635597.0,0.0,0.0,-62337.0,2564501.0,2173780.0,0.0,0.0,0
OP_0004,523.0,CTG_multi,7264212.4,0.0,5943108.22,0.0,0.0,0.0,97274666.8,93723838.94,0.0,0.0,0
OP_0004,130.0,CTG_virtualSports,132500.0,0.0,76000.0,0.0,0.0,56500.0,97274666.8,93723838.94,0.0,0.0,0
OP_0005,5690.0,RRI_slot,7653952.87,0.0,6967937.5,51250.0,0.0,634765.37,68596580.52000001,56294512.48,1409244.1,0.0,0
OP_0022,563.0,CTG_multi,1255634.22,0.0,817993.01,0.0,0.0,437641.21,5273331.84,3006125.72,2000.0,0.0,0
OP_0017,471108.0,RRI_other,1326150605.0,0.0,1309878678.0,0.0,0.0,16271927.0,0.0,0.0,0.0,0.0,0
OP_0012,340.0,RRI_sports,17400.0,0.0,0.0,0.0,0.0,17400.0,0.0,0.0,0.0,0.0,0
OP_0006,645324.0,CTG_multi,2840484785.2,0.0,2321277133.44,13300.0,0.0,519194351.76,15020850368.06,12766840456.62,2513591.38,0.0,0
OP_0007,42340.0,RRI_roulette,259059042.0,273805.0,233201025.0,0.0,0.0,25858017.0,4573855989.0,4301236235.0,0.0,0.0,0
OP_0023,1312.0,RRI_sports,6309971.0,0.0,5881620.0,0.0,0.0,428351.0,176345302.0,154857754.0,443108.0,0.0,0
OP_0020,3391.0,RRI_other,6152824.0,0.0,3855067.0,0.0,0.0,2297756.0,63580892.0,46542455.0,0.0,0.0,0
OP_0001,31.0,RRI_sports,176171.0,0.0,61000.0,0.0,0.0,115171.0,533771.0,278744.0,0.0,0.0,0
OP_0011,15335.0,RRI_other,159001104.22,0.0,139045569.18,0.0,0.0,19955535.04,421716222.6,387387941.7799999,1597586.44,0.0,0
OP_0009,14.0,RRI_sports,16500.0,0.0,960929.0,0.0,0.0,-944429.0,0.0,0.0,0.0,0.0,0
OP_0024,682.0,RRI_sports,4776912.33,0.0,2789749.14,0.0,0.0,1987163.19,38322464.28,31656375.159999996,0.0,0.0,0
OP_0002,7969.0,CTG_multi,19422221.0,0.0,12216004.03,0.0,0.0,7206216.97,20269301.0,12216004.03,0.0,0.0,1
OP_0013,2.0,CTG_generalBetting,1000.0,0.0,0.0,0.0,0.0,1000.0,3163322.3,1318214.5199999998,3000.0,0.0,1
OP_0003,524.0,RRI_sports,172047.0,0.0,450635.35,0.0,0.0,-278588.35,353818.0,901270.7,0.0,0.0,1
OP_0016,15287.0,RRI_sports,16473362.0,724000.0,12034818.0,0.0,0.0,5162544.0,34156517.0,25866591.0,0.0,0.0,1
OP_0015,1164.0,RRI_other,843690.0,0.0,409374.0,0.0,0.0,434316.0,7338340.0,5068754.0,0.0,0.0,1
OP_0004,662.0,CTG_multi,9296535.0,0.0,7105259.5,0.0,0.0,0.0,79184862.0,67272769.82,0.0,0.0,1
OP_0004,83.0,CTG_virtualSports,88000.0,0.0,82000.0,0.0,0.0,6000.0,79184862.0,67272769.82,0.0,0.0,1
OP_0005,8559.0,RRI_slot,16899597.07,0.0,16727628.91,135778.0,0.0,36190.16,25267366.51,22775754.97,765047.1,0.0,1
OP_0022,1.0,RRI_sports,50000.0,0.0,81600.0,0.0,0.0,-31600.0,3150475.48,1760430.9699999995,0.0,0.0,1
OP_0017,626041.0,RRI_other,1746100035.0,0.0,1714342859.0,0.0,0.0,31757176.0,0.0,0.0,0.0,0.0,1
OP_0012,473.0,RRI_sports,34000.0,0.0,0.0,0.0,0.0,34000.0,0.0,0.0,0.0,0.0,1
OP_0006,870058.0,CTG_multi,3696327345.16,0.0,2383714028.31,3.0,0.0,1312613313.85,8738594948.109999,6472831360.74,1346355.49,0.0,1
OP_0007,40314.0,RRI_roulette,214954397.0,256464.0,175786408.0,0.0,0.0,39167989.0,9334609440.0,8815310790.0,0.0,0.0,1
OP_0023,1828.0,RRI_sports,10922046.0,0.0,10109459.0,0.0,0.0,812587.0,207194942.0,192295586.0,411740.0,0.0,1
OP_0020,2904.0,RRI_other,4187763.0,0.0,2672654.0,0.0,0.0,1515109.0,98744392.0,71778324.0,0.0,0.0,1
OP_0001,33.0,RRI_sports,55593.0,0.0,8000.0,0.0,0.0,47593.0,685186.0,425576.0,0.0,0.0,1
OP_0011,19149.0,RRI_other,213339120.13,0.0,157880556.85,0.0,0.0,55458563.28,1030034204.4,880275403.5,3136167.6200000006,0.0,1
OP_0009,4.0,RRI_sports,8000.0,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,1
OP_0024,983.0,RRI_sports,8214546.03,0.0,7233136.74,0.0,0.0,981409.29,25622628.04,22958402.68,0.0,0.0,1
OP_0002,7626.0,CTG_multi,21184744.0,0.0,14034369.73,0.0,0.0,7150374.27,21710883.0,14034369.73,0.0,0.0,1
OP_0013,9.0,CTG_generalBetting,4100.0,0.0,50000.0,0.0,0.0,-45900.0,3485852.38,759119.34,28800.0,0.0,1
OP_0003,1310.0,RRI_sports,243148.0,14138.0,142302.51,0.0,0.0,114983.49,504296.0,284605.02,0.0,0.0,1
OP_0016,23265.0,RRI_sports,28037667.0,1324000.0,19788544.0,500.0,0.0,9572623.0,43320193.0,32219103.0,0.0,0.0,1
OP_0015,1157.0,RRI_other,481478.0,0.0,316003.0,0.0,0.0,165475.0,7849888.0,5983968.0,0.0,0.0,1
OP_0004,643.0,CTG_multi,10982076.5,0.0,12045900.06,0.0,0.0,0.0,69267131.0,68379102.02000001,0.0,0.0,1
OP_0004,46.0,CTG_virtualSports,67000.0,0.0,31000.0,0.0,0.0,36000.0,69267131.0,68379102.02000001,0.0,0.0,1
OP_0005,8630.0,RRI_slot,9563432.87,0.0,9206859.1,63505.01,0.0,293068.76,22020237.26,19288420.8,769034.11,0.0,1
OP_0022,2.0,RRI_sports,130000.0,0.0,0.0,0.0,0.0,130000.0,3349396.8600000003,2621614.2,0.0,0.0,1
OP_0017,395170.0,RRI_other,997278305.0,0.0,959889859.0,0.0,0.0,37388446.0,0.0,0.0,0.0,0.0,1
OP_0012,664.0,RRI_sports,45700.0,0.0,13024.8,0.0,0.0,32675.2,0.0,0.0,0.0,0.0,1
OP_0006,873662.0,CTG_multi,3773294977.2,0.0,3237273783.65,10000.0,0.0,536011193.55,10612696043.409998,8260273163.2,1403662.13,0.0,1
OP_0007,40636.0,RRI_roulette,194135941.0,221415.0,175478365.0,0.0,0.0,18657576.0,9864725098.0,9337160668.0,0.0,0.0,1
OP_0023,1707.0,RRI_sports,8005830.0,0.0,6887357.0,0.0,0.0,1118473.0,274614476.0,259807984.0,1007420.0,0.0,1
OP_0020,4166.0,RRI_other,6061134.0,0.0,2882253.0,0.0,0.0,3178881.0,132643424.0,94340398.0,0.0,0.0,1
OP_0001,32.0,RRI_sports,87245.0,0.0,48000.0,0.0,0.0,39245.0,658290.0,408854.0,0.0,0.0,1
OP_0011,16763.0,RRI_other,172742225.87,0.0,135357658.53,0.0,0.0,37384567.34,772664342.5999999,696611490.1599997,2139834.84,0.0,1
OP_0009,10.0,RRI_sports,15000.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,1
OP_0024,1032.0,RRI_sports,7114169.06,0.0,4698980.71,0.0,0.0,2415188.35,19611379.96,14248423.24,0.0,0.0,1
OP_0002,4679.0,CTG_multi,10674395.0,0.0,11465144.97,0.0,0.0,-790749.97,23405028.0,22930289.94,0.0,0.0,0
OP_0013,1.0,CTG_eSports,1120.0,0.0,0.0,0.0,0.0,1120.0,5064219.36,5177301.36,8000.0,0.0,0
OP_0003,500.0,RRI_sports,74377.0,1100.0,57864.5,0.0,0.0,17612.5,92873.0,57864.5,0.0,0.0,0
OP_0016,10906.0,RRI_sports,11558341.0,517500.0,6796860.0,0.0,0.0,5278981.0,58247038.0,41180244.0,0.0,0.0,0
OP_0025,3.0,RRI_other,3500.0,0.0,16299.0,0.0,0.0,-12799.0,1339786.0,1040916.0,0.0,0.0,0
OP_0015,808.0,RRI_other,203826.0,0.0,199181.0,0.0,0.0,4645.0,4434642.0,3301756.0,0.0,0.0,0
OP_0004,278.0,CTG_multi,4791956.71,0.0,4430635.51,0.0,0.0,0.0,81228039.68,80464305.92,0.0,0.0,0
OP_0004,7.0,CTG_virtualSports,13000.0,0.0,0.0,0.0,0.0,13000.0,81228039.68,80464305.92,0.0,0.0,0
OP_0005,8525.0,RRI_slot,13539534.18,0.0,10781574.74,61531.92,0.0,2696427.52,48875351.1,37879989.24,1664186.04,0.0,0
OP_0022,1.0,RRI_sports,10000.0,0.0,0.0,0.0,0.0,10000.0,3281923.78,2621993.7200000007,0.0,0.0,0
OP_0017,330911.0,RRI_other,1136718842.0,0.0,1108949586.0,0.0,0.0,27769256.0,0.0,0.0,0.0,0.0,0
OP_0012,300.0,RRI_sports,18600.0,0.0,0.0,0.0,0.0,18600.0,0.0,0.0,0.0,0.0,0
OP_0006,488664.0,CTG_multi,2105970414.43,0.0,1555911972.43,41500.0,0.0,550016942.0,15009148498.52,10163270898.36,1757714.06,0.0,0
OP_0007,35946.0,RRI_roulette,189463290.0,223995.0,157656243.0,0.0,0.0,31807047.0,8840601216.0,8351876824.0,0.0,0.0,0
OP_0023,1681.0,RRI_sports,9572030.0,0.0,9683438.0,0.0,0.0,-111408.0,215299674.0,196955842.0,624050.0,0.0,0
