operator,tier,payout_base_win,predicted_payout,regression_r2,deviation_pct,anomaly_score_if,payout_z_score,no_of_bets,stake_real_money,stake_free_money,refund_total,adjustment_total,revenue_amt,movement_wager_amt,movement_win_amt,movement_refund_amt,movement_adjustment_amt,game_type,is_weekend,anomaly_flagged_by
OP_0013,noise,0.0,5167299.725269368,1.0,1.0,-0.5075226610735513,-0.22755748235123824,1.0,400.0,0.0,0.0,0.0,400.0,88636394.74,85876112.62,8396.3,0.0,CTG_generalBetting,0,isolation_forest
OP_0013,noise,3436872.34,2596099.7868827228,1.0,0.32385987525034166,-0.5854346226860823,39.0090381143123,242.0,1902025.59,4549.08,0.0,0.0,-1530297.67,7615302.36,13750257.36,0.0,0.0,RRI_sports,1,isolation_forest
OP_0013,noise,50000.0,-2878364.387482304,1.0,0.0,-0.47356546524967164,0.3432608622815964,9.0,4100.0,0.0,0.0,0.0,-45900.0,3485852.38,759119.34,28800.0,0.0,CTG_generalBetting,1,isolation_forest
OP_0013,noise,1993790.16,-39416683.766383834,1.0,0.0,-0.6622950588814633,22.534282491177454,249.0,1580230.24,5862.06,26000.0,108100.51,-541798.37,6338520.96,7986980.64,104000.0,0.0,RRI_sports,0,isolation_forest
OP_0013,noise,0.0,-61706121.94699559,1.0,0.0,-0.5090523715977197,-0.22755748235123824,3.0,5400.0,0.0,0.0,0.0,5400.0,30010631.12,25432775.44,6443600.0,0.0,CTG_eSports,0,isolation_forest
OP_0013,noise,75120.0,4031505.1085790326,1.0,0.9813667605579502,-0.5138435333522267,0.6300399986251325,10.0,21000.0,0.0,0.0,0.0,-54120.0,25013397.92,26602407.12,40400.24,0.0,CTG_generalBetting,0,isolation_forest
OP_0013,noise,0.0,-11610859.425245486,1.0,0.0,-0.5457173623592398,-0.22755748235123824,11.0,11500.0,0.0,0.0,0.0,11500.0,52727816.60000001,44087902.28,880000.0,0.0,CTG_generalBetting,1,isolation_forest
OP_0013,noise,2500226.7,4275118.309261883,1.0,0.4151678341665181,-0.583878566243272,28.315947839665064,256.0,2747033.32,81500.1,0.0,0.0,328306.72,11018533.28,10034062.96,0.0,0.0,RRI_sports,0,isolation_forest
OP_0013,noise,7921867.58,6757554.645122111,1.0,0.1722979681293942,-0.6989735938396742,90.21138928597117,444.0,8279608.5,10693.71,0.0,0.0,368434.63,16751591.0,15994462.84,0.0,0.0,RRI_sports,1,isolation_forest
OP_0013,noise,48480.0,-2214455.4325534217,1.0,0.0,-0.5599951835462486,0.3259079846047582,141.0,56400.0,0.0,0.0,0.0,7920.0,6332065.619999999,4811360.98,0.0,0.0,CTG_generalBetting,1,isolation_forest
OP_0013,noise,2413410.71,-438293.85207342356,1.0,0.0,-0.673522081087737,27.324824645675847,448.0,3568450.36,39011.18,32000.0,494.75,1161556.08,14321291.04,9703083.0,128000.0,0.0,RRI_sports,1,isolation_forest
OP_0013,noise,0.0,-10767259.247116737,1.0,0.0,-0.49697756413130095,-0.22755748235123824,1.0,5000.0,0.0,0.0,0.0,5000.0,40493275.68,27339500.84,710419.08,0.0,CTG_multi,1,isolation_forest
OP_0013,noise,0.0,-41602587.05825855,1.0,0.0,-0.5585910512335602,-0.22755748235123824,1.0,5000.0,0.0,0.0,0.0,5000.0,40372175.48,31237018.88,4346618.88,0.0,CTG_multi,0,isolation_forest
OP_0013,noise,0.0,-6009719.561004534,1.0,0.0,-0.4750657171501744,-0.22755748235123824,3.0,3756.32,0.0,0.0,0.0,3756.32,24229119.48,12858784.0,240000.0,0.0,CTG_multi,1,isolation_forest
OP_0016,low,16906610.0,16906610.00000002,1.0,1.1017259812765274e-15,-0.5284140958832306,0.3209243775848216,20570.0,16968400.0,1396000.0,224186.0,0.0,1233604.0,32969229.0,29530558.0,200686.0,0.0,RRI_sports,0,isolation_forest
OP_0016,low,17163048.0,17163048.00000002,1.0,1.085264778861514e-15,-0.5285869633566509,0.35152721118862673,20602.0,17038690.0,1397500.0,224186.0,0.0,1048956.0,32969229.0,29786996.0,200686.0,0.0,RRI_sports,0,isolation_forest
OP_0016,low,22853393.0,22853393.000000034,1.0,1.4670737376352464e-15,-0.5430398232406272,1.0306023918687297,37244.0,35219292.0,2009000.0,96300.0,0.0,14278599.0,49594506.0,35006210.0,96300.0,0.0,RRI_sports,1,isolation_forest
OP_0016,low,70758370.0,70758370.00000013,1.0,1.895329849240855e-15,-0.6218630402412654,6.747493179993382,28256.0,26276158.0,1842500.0,500.0,0.0,-42640212.0,84214658.0,168160918.0,1000.0,0.0,RRI_sports,0,isolation_forest
OP_0016,low,17903214.0,17903214.000000037,1.0,2.0807941515204514e-15,-0.6686968981917799,0.4398572439341402,40987.0,42414647.0,2172000.0,660000.0,0.0,26023433.0,120699306.0,64124244.0,1621538.0,0.0,RRI_sports,1,isolation_forest
OP_0016,low,21262739.0,21262739.000000045,1.0,2.1024329735478988e-15,-0.5114900055289868,0.8407767042435456,46488.0,50002815.0,3106000.0,4500.0,0.0,31841576.0,130594038.0,71628194.0,7000.0,0.0,RRI_sports,1,isolation_forest
OP_0016,low,23318811.0,23318811.000000037,1.0,1.5975472756573686e-15,-0.5090630718441845,1.0861445096914226,52797.0,57297611.0,2855500.0,0.0,0.0,36834300.0,71489648.0,35392972.0,0.0,0.0,RRI_sports,1,isolation_forest
OP_0016,low,40010475.0,40010475.00000009,1.0,2.234588996083794e-15,-0.5515717424566702,3.078096622727024,57422.0,58334249.0,3340500.0,0.0,0.0,21664274.0,142821770.0,102269892.0,0.0,0.0,RRI_sports,1,isolation_forest
OP_0016,low,61931244.0,61931244.00000011,1.0,1.8045610217979348e-15,-0.6223466561657891,5.694080393363391,36820.0,39903532.0,2018500.0,12700.0,0.0,-20021912.0,118996702.0,158235262.0,20400.0,0.0,RRI_sports,0,isolation_forest
OP_0016,low,88441702.0,88441702.00000012,1.0,1.3478855206877531e-15,-0.6543348506407108,8.857789106325836,62521.0,67200034.0,2844500.0,1000.0,0.0,-18398168.0,83793590.0,103038127.0,1000.0,0.0,RRI_sports,1,isolation_forest
OP_0016,low,27814878.0,27814878.00000005,1.0,1.7411104186761056e-15,-0.5323316203842835,1.6226967767991023,55582.0,62522797.0,2639000.0,1500.0,0.0,37345419.0,82260075.0,45614948.0,1500.0,0.0,RRI_sports,1,isolation_forest
OP_0016,low,23776356.0,23776356.000000045,1.0,1.8801654711740893e-15,-0.5894592858819749,1.1407470783483806,61253.0,62999922.0,3058500.0,0.0,0.0,42282066.0,157421824.0,74270750.0,0.0,0.0,RRI_sports,1,isolation_forest
OP_0016,low,59877294.0,59877294.00000013,1.0,2.115323884671622e-15,-0.617109390096157,5.448965823445769,64430.0,65738737.0,3445500.0,0.0,0.0,9306943.0,154593542.0,135297264.0,0.0,0.0,RRI_sports,1,isolation_forest
OP_0016,low,58625215.0,58625215.00000013,1.0,2.1605015887396713e-15,-0.622805471770603,5.2995450461201825,61789.0,62168704.0,3999500.0,0.0,0.0,7542989.0,151106496.0,137923394.0,0.0,0.0,RRI_sports,1,isolation_forest
OP_0016,low,97150014.0,97150014.00000013,1.0,1.3804470552585686e-15,-0.6661916177647575,9.8970228513481,43234.0,41223842.0,2837500.0,11500.0,0.0,-53100172.0,53462040.0,105917901.0,10500.0,0.0,RRI_sports,0,isolation_forest
OP_0016,low,45664779.0,45664779.000000075,1.0,1.63158144199577e-15,-0.5368087631527234,3.7528707375513854,49770.0,53965488.0,2839000.0,0.0,0.0,11139709.0,70494654.0,58333183.0,0.0,0.0,RRI_sports,0,isolation_forest
OP_0016,low,31410948.0,31410948.000000037,1.0,1.1859846759358901e-15,-0.625039304580354,2.0518450771197854,62424.0,72663253.0,113500.0,0.0,0.0,41365805.0,167766510.0,81094310.0,0.0,0.0,RRI_sports,1,isolation_forest
OP_0016,low,19557793.0,19557793.0,1.0,0.0,-0.5139917869471197,0.6373116220736914,46902.0,52548009.0,164500.0,0.0,0.0,33154716.0,61302879.0,25943757.0,0.0,0.0,RRI_sports,0,isolation_forest
OP_0016,low,20444340.0,20444340.000000007,1.0,3.644324344500153e-16,-0.5401425945698052,0.7431104908955999,55815.0,59542566.0,236500.0,550.0,0.0,39334176.0,139031010.0,55412682.0,1100.0,0.0,RRI_sports,1,isolation_forest
OP_0016,low,37994533.0,37994533.00000003,1.0,7.843844899395207e-16,-0.5113934287918334,2.8375178567839034,52911.0,58678130.0,170500.0,0.0,0.0,20854097.0,69386965.0,46662327.0,0.0,0.0,RRI_sports,1,isolation_forest
OP_0016,low,55698721.0,55698721.00000008,1.0,1.471423133148102e-15,-0.5716276837714263,4.950302699336421,35164.0,35279322.0,151500.0,2200.0,0.0,-20270099.0,94459326.0,130038660.0,4400.0,0.0,RRI_sports,0,isolation_forest
OP_0016,low,54832241.0,54832241.000000075,1.0,1.3587955664485458e-15,-0.5809475768089503,4.846898588943168,50036.0,52920347.0,197500.0,1000.0,0.0,-1715394.0,127271484.0,126840388.0,2000.0,0.0,RRI_sports,1,isolation_forest
OP_0016,low,34054467.0,34054467.00000004,1.0,1.0939211876262546e-15,-0.5749399014257487,2.3673177141139017,43249.0,47390673.0,209500.0,0.0,0.0,13545706.0,118111910.0,83560536.0,2381096.0,0.0,RRI_sports,0,isolation_forest
OP_0016,low,13378305.0,13378304.999999998,1.0,1.3922878490443724e-16,-0.5768598843109853,-0.10013697376900856,29015.0,31250291.0,160500.0,0.0,0.0,18032486.0,89294594.0,40053998.0,7224300.0,0.0,RRI_sports,0,isolation_forest
OP_0017,zero,1662288169.0,1662295847.1278875,1.0,4.618989995525568e-06,-0.596609964837012,2.3044418879118838,521460.0,1669054015.0,0.0,0.0,0.0,6765846.0,0.0,0.0,0.0,0.0,RRI_other,0,isolation_forest
OP_0017,zero,623746814.0,623745145.3618942,1.0,2.675192132809222e-06,-0.5513726885142335,-1.763645121415457,238359.0,616081052.0,0.0,0.0,0.0,-7665762.0,0.0,0.0,0.0,0.0,RRI_other,0,isolation_forest
OP_0017,zero,489949364.0,489953198.0362394,1.0,7.825311182277497e-06,-0.718410538199367,-2.28774526013947,493760.0,1504625851.0,0.0,0.0,0.0,1014676487.0,0.0,0.0,0.0,0.0,RRI_other,0,isolation_forest
OP_0017,zero,1962442623.0,1962444206.0949783,1.0,8.066955347906084e-07,-0.6493289700670114,3.4801817168849354,669633.0,1942318370.0,0.0,0.0,0.0,-20124253.0,0.0,0.0,0.0,0.0,RRI_other,1,isolation_forest
OP_0017,zero,2145968920.0,2145968645.6328697,1.0,1.2785234809366339e-07,-0.6906123474170843,4.199075520296019,614690.0,2079198735.0,0.0,0.0,0.0,-66770185.0,0.0,0.0,0.0,0.0,RRI_other,1,isolation_forest
OP_0017,zero,1523936195.0,1523934317.708422,1.0,1.2318717127371725e-06,-0.5482735862362016,1.7625011501314476,575320.0,1613402140.0,0.0,0.0,0.0,89465945.0,0.0,0.0,0.0,0.0,RRI_other,1,isolation_forest
OP_0017,zero,1948762779.0,1948761808.1914341,1.0,4.981668676871259e-07,-0.6081239801171923,3.426596180403314,597740.0,1940742070.0,0.0,0.0,0.0,-8020709.0,0.0,0.0,0.0,0.0,RRI_other,1,isolation_forest
OP_0017,zero,706577859.0,706568363.6458403,1.0,1.3438691354248397e-05,-0.5514205321789682,-1.439186305682011,341478.0,748399790.0,0.0,0.0,0.0,41821931.0,0.0,0.0,0.0,0.0,RRI_other,1,isolation_forest
OP_0017,zero,1714342859.0,1714342861.3682768,1.0,1.3814487684206359e-09,-0.556674689357677,2.5083461495419486,626041.0,1746100035.0,0.0,0.0,0.0,31757176.0,0.0,0.0,0.0,0.0,RRI_other,1,isolation_forest
OP_0017,zero,2113669143.0,2113673206.1637743,1.0,1.9223235467068277e-06,-0.7147971200841141,4.072553545426882,750368.0,2172874685.0,0.0,0.0,0.0,59205542.0,0.0,0.0,0.0,0.0,RRI_other,1,isolation_forest
OP_0017,zero,1258236512.0,1258237812.367351,1.0,1.0334829698119851e-06,-0.547608067214228,0.7217246576106539,323640.0,1163105945.0,0.0,0.0,0.0,-95130567.0,0.0,0.0,0.0,0.0,RRI_other,0,isolation_forest
OP_0017,zero,1373033543.0,1373027476.5046115,1.0,4.418335024111564e-06,-0.5412580577651706,1.1713979501300915,454857.0,1475349340.0,0.0,0.0,0.0,102315797.0,0.0,0.0,0.0,0.0,RRI_other,1,isolation_forest
OP_0017,zero,517133315.0,517133139.82066333,1.0,3.387509389319186e-07,-0.5467297203646602,-2.1812625693993493,282297.0,538539690.0,0.0,0.0,0.0,21406375.0,0.0,0.0,0.0,0.0,RRI_other,0,isolation_forest
OP_0017,zero,0.0,1834.7344725724033,1.0,1.0,-0.7343641804347656,-4.206933777111519,431254.0,1031002190.0,0.0,0.0,0.0,1031002190.0,0.0,0.0,0.0,0.0,RRI_other,0,isolation_forest
OP_0020,mid,6458705.0,6431666.587659882,0.999999999999974,0.004203951179931322,-0.6396916386173608,0.5259853829729078,5406.0,10003802.0,0.0,0.0,0.0,3545097.0,1372904994.0,1306287735.0,0.0,0.0,RRI_other,0,isolation_forest
OP_0020,mid,6095608.0,6146173.989080616,0.999999999999974,0.008227230333936618,-0.7300421705359638,0.3695244359822072,5794.0,9529381.0,0.0,0.0,0.0,3433774.0,2700734502.0,2627889590.0,0.0,0.0,RRI_other,0,isolation_forest
OP_0020,mid,9420218.0,9372467.339725457,0.999999999999974,0.005094780119654341,-0.5467146570083516,1.8021213149835564,9582.0,15480737.0,0.0,0.0,0.0,6060519.0,122699576.0,86902382.0,0.0,0.0,RRI_other,1,isolation_forest
OP_0020,mid,14021003.0,13649329.109529424,0.999999999999974,0.027230194794782073,-0.5193582053926604,3.784630611399143,3355.0,16654084.0,0.0,0.0,0.0,2633081.0,137889968.0,107604634.0,0.0,0.0,RRI_other,0,isolation_forest
OP_0020,mid,13235825.0,12840773.663656194,0.999999999999974,0.03076538429003989,-0.5469591500352387,3.44629211387296,4748.0,18704001.0,0.0,0.0,0.0,5468176.0,69037646.0,51414415.0,0.0,0.0,RRI_other,1,isolation_forest
OP_0020,mid,15321416.0,14988133.268737841,0.999999999999974,0.02223644034159462,-0.5838019628528557,4.344987346538838,7289.0,20002130.0,0.0,0.0,0.0,4680714.0,73812150.0,54571299.0,0.0,0.0,RRI_other,1,isolation_forest
OP_0020,mid,15065360.0,14731982.45441493,0.999999999999974,0.022629510089130066,-0.5699380761790137,4.234651088616985,8933.0,21462715.0,0.0,0.0,0.0,6397356.0,117621674.0,83996394.0,0.0,0.0,RRI_other,1,isolation_forest
OP_0020,mid,11848119.0,11516449.177266832,0.999999999999974,0.02879966017545365,-0.583353003810049,2.8483202360973876,7163.0,22231673.0,0.0,0.0,0.0,10383554.0,107467936.0,70047984.0,0.0,0.0,RRI_other,0,isolation_forest
OP_0020,mid,9082817.0,9030915.949243728,0.999999999999974,0.005747041722896143,-0.5431602709318669,1.6567329477549388,8688.0,15872871.0,0.0,0.0,0.0,6790054.0,67153901.0,46793625.0,0.0,0.0,RRI_other,1,isolation_forest
OP_0020,mid,7183462.0,7130445.731242123,0.999999999999974,0.007435197006771344,-0.5189662387776909,0.8382880639593635,7786.0,16016708.0,0.0,0.0,0.0,8833246.0,110380100.0,71150630.0,0.0,0.0,RRI_other,0,isolation_forest
OP_0020,mid,4080530.0,4119041.1141715394,0.999999999999974,0.009349533812382243,-0.5437948275317457,-0.4987862692566872,3251.0,4331869.0,0.0,0.0,0.0,251339.0,142875594.0,110954606.0,0.0,0.0,RRI_other,1,isolation_forest
OP_0020,mid,11882422.0,11874242.41096694,0.999999999999974,0.0006888514441565707,-0.5674186536963637,2.863101630227942,10117.0,14856710.0,0.0,0.0,0.0,2974287.0,115683740.0,87809800.0,0.0,0.0,RRI_other,1,isolation_forest
OP_0020,mid,13882822.0,13651909.374708451,0.999999999999974,0.01691430985612443,-0.6020891670002265,3.7250874862394143,10368.0,20917036.0,0.0,0.0,0.0,7034215.0,122773152.0,87099842.0,0.0,0.0,RRI_other,1,isolation_forest
OP_0020,mid,14496540.0,14429138.110317785,0.999999999999974,0.004671234634175268,-0.6214860619084016,3.9895427129838894,9663.0,16469155.0,0.0,0.0,0.0,1972615.0,55080350.0,42533563.0,0.0,0.0,RRI_other,1,isolation_forest
OP_0020,mid,12734147.0,12604569.93201939,0.999999999999974,0.010280165739843704,-0.5878804328010248,3.2301156790238683,9897.0,20351240.0,0.0,0.0,0.0,7617094.0,109878734.0,76118424.0,0.0,0.0,RRI_other,0,isolation_forest
OP_0020,mid,12445271.0,12429539.38131556,0.999999999999974,0.0012656638513965427,-0.5540732631513602,3.105637061676753,8792.0,13375098.0,0.0,0.0,0.0,929827.0,98469146.0,78522022.0,0.0,0.0,RRI_other,1,isolation_forest
OP_0020,mid,11184606.0,11336806.403159387,0.999999999999974,0.013425333179983701,-0.5674497719982454,2.562408007903157,5354.0,6873372.0,0.0,0.0,0.0,-4311235.0,40500940.0,36163143.0,0.0,0.0,RRI_other,0,isolation_forest
OP_0020,mid,4832472.0,4851089.039425031,0.999999999999974,0.003837703095888308,-0.5451670425130575,-0.17476938836237704,8081.0,11930830.0,0.0,0.0,0.0,7098357.0,128547396.0,85562314.0,0.0,0.0,RRI_other,1,isolation_forest
OP_0020,mid,11272551.0,10877250.54697502,0.999999999999974,0.03634194609362136,-0.5341598391042662,2.600304101737854,5482.0,18849445.0,0.0,0.0,0.0,7576894.0,118024376.0,81559476.0,0.0,0.0,RRI_other,1,isolation_forest
OP_0020,mid,20744820.0,20127848.625981007,0.999999999999974,0.03065262390847908,-0.6093865527878888,6.681968719982169,4347.0,23757746.0,0.0,0.0,0.0,3012926.0,123232008.0,95748690.0,0.0,0.0,RRI_other,0,isolation_forest
OP_0020,mid,15592642.0,15033048.651160385,0.999999999999974,0.03722420926219913,-0.6163099597992322,4.461860459807468,4676.0,22983906.0,0.0,0.0,0.0,7391264.0,61383048.0,44024602.0,0.0,0.0,RRI_other,1,isolation_forest
OP_0020,mid,22012070.0,21016890.676447164,0.999999999999974,0.04735140601307384,-0.7295705659351996,7.228035294682497,4946.0,35105746.0,0.0,0.0,0.0,13093677.0,134852592.0,92002858.0,0.0,0.0,RRI_other,0,isolation_forest
OP_0022,noise,623285.87,-594861.4170119744,0.9999999998973432,0.0,-0.5762933492075244,0.6088753135533755,745.0,1360488.96,0.0,0.0,0.0,737203.09,5343500.92,2898855.06,0.0,0.0,CTG_multi,1,isolation_forest
OP_0022,noise,407686.95,4294677.753229598,0.9999999998973432,0.9050715854772993,-0.5627114157380604,0.2086718106976081,479.0,782415.54,0.0,0.0,0.0,374728.59,2645757.08,1392017.4800000002,20000.0,0.0,CTG_multi,0,isolation_forest
OP_0022,noise,2378736.63,2169138.789093561,0.9999999998973432,0.09662721535399105,-0.6228499059088313,3.867414564319655,533.0,1368573.98,0.0,0.0,0.0,-1010162.65,4974083.92,6367545.459999999,440000.0,0.0,CTG_multi,0,isolation_forest
OP_0022,noise,552737.99,5174454.985119503,0.9999999998973432,0.8931794765652532,-0.5491885020242184,0.4779214632509327,739.0,1465166.08,0.0,0.0,0.0,912428.09,9080750.8,8431139.82,200.0,0.0,CTG_multi,0,isolation_forest
OP_0022,noise,391653.83,-421204.424829809,0.9999999998973432,0.0,-0.6832764996738326,0.1789104798629877,1153.0,3949629.69,0.0,0.0,0.0,3557975.86,11497209.9,5061270.46,2000.0,0.0,CTG_multi,1,isolation_forest
OP_0022,noise,0.0,24991948.663214404,0.9999999998973432,1.0,-0.6249663956247301,-0.5480933227204263,1.0,700000.0,0.0,700000.0,0.0,0.0,5401103.84,2117453.8400000003,1400000.0,0.0,RRI_sports,0,isolation_forest
OP_0022,noise,1835182.82,6162004.990545537,0.9999999998973432,0.7021776478896479,-0.5650111495226912,2.858447827600389,831.0,2359054.5,0.0,0.0,0.0,523871.68,6356115.0200000005,5468568.119999999,0.0,0.0,CTG_multi,0,isolation_forest
OP_0022,noise,1345440.26,921010.1785418238,0.9999999998973432,0.46083104329004176,-0.6669339892506286,1.9493677264127258,870.0,3129769.19,0.0,0.0,0.0,1784328.93,19987908.54,6716796.96,240000.0,0.0,CTG_multi,0,isolation_forest
OP_0022,noise,5568441.29,5033076.437570382,0.9999999998973432,0.10636930693785666,-0.7531918747649089,9.788274362723863,1548.0,6774438.9,0.0,0.0,0.0,1205997.61,23038587.08,20337248.3,9300.0,0.0,CTG_multi,1,isolation_forest
OP_0022,noise,2767498.89,-8002745.154758353,0.9999999998973432,0.0,-0.594378127377233,4.589050916812166,28.0,3344858.59,0.0,0.0,0.0,577359.7,22924663.08,14078822.44,800400.0,0.0,RRI_sports,1,isolation_forest
OP_0022,noise,270345.8,-25114878.219205614,0.9999999998973432,0.0,-0.5757721044317028,-0.046266429791905456,8.0,270600.0,0.0,0.0,0.0,254.2,36079131.82,30285195.340000004,2302200.0,0.0,RRI_sports,1,isolation_forest
OP_0022,noise,1834116.47,6563742.846721113,0.9999999998973432,0.7205685059834079,-0.5846029039245523,2.85646842526725,616.0,1723149.91,0.0,0.0,0.0,-110966.56,12350025.86,13294754.18,5977.6,0.0,CTG_multi,0,isolation_forest
OP_0022,noise,3536400.0,-5489598.983178191,0.9999999998973432,0.0,-0.6558112647537158,6.016316496675404,12.0,3325500.0,0.0,1000.0,0.0,-211900.0,48584071.18,29339865.56,402000.0,0.0,RRI_sports,1,isolation_forest
OP_0022,noise,1836782.39,-1003345.7988545261,0.9999999998973432,0.0,-0.6171681216298656,2.8614170146309315,63.0,2215089.68,0.0,0.0,0.0,378307.29,51335218.18000001,39133608.52,0.0,0.0,RRI_sports,1,isolation_forest
OP_0022,noise,3233305.79,5144637.907889213,0.9999999998973432,0.37151926959878334,-0.5660810597421139,5.453700670319216,38.0,2285554.42,0.0,0.0,0.0,-947751.37,18604049.82,18475926.300000004,200000.0,0.0,RRI_sports,0,isolation_forest
OP_0022,noise,0.0,5854291.747609615,0.9999999998973432,1.0,-0.5677635050237868,-0.5480933227204263,1.0,1703.55,0.0,0.0,0.0,1703.55,60091270.64000001,61212633.13999999,0.0,0.0,RRI_sports,0,isolation_forest
OP_0022,noise,1057585.63,-1999921.2432685643,0.9999999998973432,0.0,-0.5983231003445917,1.4150402295994255,20.0,2471715.55,0.0,0.0,0.0,1414129.92,41285605.599999994,27538428.5,200.0,0.0,RRI_sports,1,isolation_forest
OP_0025,noise,3658.0,1687161.641647894,0.9999994702234222,0.9978318615657791,-0.6158528690123822,-0.5209203363325703,64.0,10407.673311592054,0.0,0.0,0.0,3842.0,23072096.0,21536517.0,0.0,0.0,RRI_other,0,isolation_forest
OP_0025,noise,0.0,-1129900.0281549655,0.9999994702234222,0.0,-0.5892225184863367,-0.5588728133231213,85.0,124790.0,0.0,0.0,0.0,124790.0,28286010.0,14641972.0,0.0,0.0,RRI_slot,0,isolation_forest
OP_0025,noise,643612.0,-2868273.5982627757,0.9999994702234222,0.0,-0.6025722027781188,6.118729598060852,78.0,284348.0,0.0,0.0,0.0,-359264.0,1803592.0,2124652.0,0.0,0.0,RRI_slot,1,isolation_forest
OP_0025,noise,3030605.0,4619118.857141461,0.9999994702234222,0.3438997579994103,-0.6889830918513375,30.88425636380895,153.0,840836.0,0.0,0.0,0.0,-2189769.0,3054336.0,7135786.0,0.0,0.0,RRI_other,0,isolation_forest
OP_0025,noise,579987.0,2015810.260519486,0.9999994702234222,0.7122809565169422,-0.5980910659878421,5.458607578234768,156.0,82500.0,0.0,0.0,0.0,-497487.0,873653.0,1085808.0,0.0,0.0,RRI_slot,0,isolation_forest
OP_0025,noise,1732.0,974707.7518141046,0.9999994702234222,0.9982230571196582,-0.5733298725596495,-0.540902969105616,194.0,514500.0,0.0,0.0,0.0,512768.0,11983124.0,7407244.0,0.0,0.0,RRI_slot,0,isolation_forest
OP_0025,noise,0.0,-2943500.1185530536,0.9999994702234222,0.0,-0.5672605346068101,-0.5588728133231213,1.0,500.0,0.0,0.0,0.0,500.0,18960622.0,18674086.0,0.0,0.0,RRI_slot,1,isolation_forest
OP_0025,noise,150765.0,-3635744.8884416,0.9999994702234222,0.0,-0.5972896473612971,1.0053440246977745,333.0,659945.0,0.0,0.0,0.0,509180.0,5664620.0,4463786.0,0.0,0.0,RRI_other,1,isolation_forest
OP_0025,noise,749557.0,-2567473.7916187085,0.9999994702234222,0.0,-0.6422204989596798,7.217930028559468,263.0,485920.0,0.0,0.0,0.0,-263637.0,9144896.0,9484074.0,0.0,0.0,RRI_slot,1,isolation_forest
OP_0025,noise,113715.0,-3409730.8034942932,0.9999994702234222,0.0,-0.6696525266671572,0.6209429113845107,279.0,1749062.0,0.0,0.0,0.0,1635347.0,7869650.0,3963896.0,0.0,0.0,RRI_slot,1,isolation_forest
OP_0025,noise,178678.0,2081795.6498755328,0.9999994702234222,0.9141712107955059,-0.6283373299320497,1.2949469471245794,131.0,278955.0,0.0,0.0,0.0,100277.0,24628512.0,23610282.0,0.0,0.0,RRI_other,0,isolation_forest
OP_0025,noise,2242.0,-3732780.9615414366,0.9999994702234222,0.0,-0.566074046861763,-0.5356116177482675,270.0,455728.0,0.0,0.0,0.0,453486.0,7766528.0,5549296.0,0.0,0.0,RRI_slot,1,isolation_forest
OP_0025,noise,1656724.0,3267808.7647111826,0.9999994702234222,0.49301684422575887,-0.6155180996900838,16.62996794383756,227.0,1263878.0,0.0,0.0,0.0,-392846.0,5995300.0,6781792.0,0.0,0.0,RRI_other,0,isolation_forest
OP_0025,noise,3487031.0,5393409.29173008,0.9999994702234222,0.35346442085402313,-0.7172497499482828,35.619766823866165,169.0,3075446.0,0.0,0.0,0.0,-411585.0,8458291.0,9279353.0,0.0,0.0,RRI_other,0,isolation_forest
OP_0025,noise,765501.0,-2401267.653364461,0.9999994702234222,0.0,-0.686161577433709,7.38335219726842,227.0,583796.0,0.0,0.0,0.0,-181705.0,23425994.0,23371696.0,0.0,0.0,RRI_other,1,isolation_forest
OP_0003,noise,1310260.65,-128999.1866977117,0.9999851678997542,0.0,-0.6279421131767143,0.7740387750465505,3147.0,1098977.0,11200.0,100000.0,0.0,-300083.65,2237670.0,2620521.3,200000.0,0.0,RRI_sports,1,isolation_forest
OP_0003,noise,908912.0,-2068418.5019716118,0.9999851678997542,0.0,-0.5065587669738796,0.2757593930540616,2299.0,1016241.0,202000.0,200.0,0.0,309129.0,2529936.0,1817824.0,400.0,0.0,RRI_sports,0,isolation_forest
OP_0003,noise,502024.96,7465881.17615637,0.9999851678997542,0.9327574403938671,-0.685861529440934,-0.2293959695762926,1722.0,1029755.0,40600.0,200000.0,0.0,368330.04,2107672.0,1004049.92,400000.0,0.0,RRI_sports,0,isolation_forest
OP_0003,noise,2221103.15,-2140816.543455284,0.9999851678997542,0.0,-0.5196771334032997,1.9048611610007418,11822.0,2481160.0,10400.0,0.0,0.0,270456.85,5025520.0,4442206.3,0.0,0.0,RRI_sports,0,isolation_forest
OP_0003,noise,705184.24,-7550546.662367577,0.9999851678997542,0.0,-0.5405703755988225,0.022828824214440217,8195.0,2884341.0,50300.0,0.0,0.0,2229456.76,5807092.0,1410368.48,0.0,0.0,RRI_sports,1,isolation_forest
OP_0003,noise,283601.06,-7946454.931248294,0.9999851678997542,0.0,-0.5070489315395565,-0.5005719805193697,6464.0,1661456.0,92109.0,0.0,0.0,1469963.94,3395312.0,567202.12,0.0,0.0,RRI_sports,1,isolation_forest
OP_0003,noise,4970285.23,6289919.8016499,0.9999851678997542,0.20980149401964523,-0.5565810694253558,5.318005188786124,2171.0,820416.0,16800.0,0.0,0.0,-4133069.23,1803590.0,9940570.46,0.0,0.0,RRI_sports,0,isolation_forest
OP_0003,noise,607931.26,-10552620.309898166,0.9999851678997542,0.0,-0.5946620770635221,-0.09791197003347335,6682.0,2710136.0,233360.0,0.0,0.0,2335564.74,5487594.0,1215862.52,0.0,0.0,RRI_sports,1,isolation_forest
